ensembl_gene_id	btaurus_homolog_ensembl_gene	ggallus_homolog_ensembl_gene	ggorilla_homolog_ensembl_gene	hsapiens_homolog_ensembl_gene	mdomestica_homolog_ensembl_gene	mmulatta_homolog_ensembl_gene	oanatinus_homolog_ensembl_gene	pabelii_homolog_ensembl_gene	ppaniscus_homolog_ensembl_gene	ptroglodytes_homolog_ensembl_gene	rnorvegicus_homolog_ensembl_gene
ENSMUSG00000030402	ENSBTAG00000014187		ENSGGOG00000000024	ENSG00000213889		ENSMMUG00000011715		ENSPPYG00000010123	ENSPPAG00000030480	ENSPTRG00000047461	ENSRNOG00000058133
ENSMUSG00000030403	ENSBTAG00000019604		ENSGGOG00000009879	ENSG00000125753		ENSMMUG00000022938	ENSOANG00000029901	ENSPPYG00000010124	ENSPPAG00000037088	ENSPTRG00000046601	ENSRNOG00000016367
ENSMUSG00000030406	ENSBTAG00000005527		ENSGGOG00000016144	ENSG00000010310	ENSMODG00000021540	ENSMMUG00000006936		ENSPPYG00000010128	ENSPPAG00000030152	ENSPTRG00000050104	ENSRNOG00000015860
ENSMUSG00000030407	ENSBTAG00000012176	ENSGALG00000044210	ENSGGOG00000002353	ENSG00000011478	ENSMODG00000021538	ENSMMUG00000006940	ENSOANG00000014943	ENSPPYG00000010130	ENSPPAG00000028397	ENSPTRG00000011163	ENSRNOG00000015413
ENSMUSG00000030409	ENSBTAG00000013347		ENSGGOG00000007967	ENSG00000268434	ENSMODG00000021535			ENSPPYG00000010132	ENSPPAG00000043247	ENSPTRG00000011166	ENSRNOG00000015085
ENSMUSG00000030410	ENSBTAG00000021417		ENSGGOG00000007982	ENSG00000185800		ENSMMUG00000016457		ENSPPYG00000010133	ENSPPAG00000037733	ENSPTRG00000011165	ENSRNOG00000014984
ENSMUSG00000030411	ENSBTAG00000013157		ENSGGOG00000000325	ENSG00000104967	ENSMODG00000021529	ENSMMUG00000004085		ENSPPYG00000010139	ENSPPAG00000035049	ENSPTRG00000011173	ENSRNOG00000013847
ENSMUSG00000030413	ENSBTAG00000002635		ENSGGOG00000011126	ENSG00000008438	ENSMODG00000021527	ENSMMUG00000008742	ENSOANG00000030126	ENSPPYG00000010141	ENSPPAG00000039034	ENSPTRG00000011175	ENSRNOG00000013395
ENSMUSG00000030417	ENSBTAG00000009304	ENSGALG00000004648	ENSGGOG00000006169	ENSG00000105185	ENSMODG00000012326	ENSMMUG00000015395	ENSOANG00000012723	ENSPPYG00000009817	ENSPPAG00000042320	ENSPTRG00000044990	
ENSMUSG00000030421	ENSBTAG00000007559	ENSGALG00000004506	ENSGGOG00000005886	ENSG00000105176		ENSMMUG00000018441	ENSOANG00000002990				ENSRNOG00000014463
ENSMUSG00000030423	ENSBTAG00000002223	ENSGALG00000041972	ENSGGOG00000038346	ENSG00000105171	ENSMODG00000029406	ENSMMUG00000017424	ENSOANG00000020512	ENSPPYG00000009805	ENSPPAG00000040372	ENSPTRG00000010779	ENSRNOG00000027646
ENSMUSG00000030428	ENSBTAG00000003470		ENSGGOG00000005126	ENSG00000167614	ENSMODG00000004137	ENSMMUG00000006027	ENSOANG00000009124	ENSPPYG00000010381	ENSPPAG00000042537		ENSRNOG00000032699
ENSMUSG00000030431				ENSG00000233493	ENSMODG00000027371	ENSMMUG00000028715					
ENSMUSG00000030432	ENSBTAG00000023343	ENSGALG00000031038	ENSGGOG00000027685	ENSG00000108107	ENSMODG00000000275	ENSMMUG00000015901		ENSPPYG00000029517			
ENSMUSG00000030433	ENSBTAG00000006121	ENSGALG00000013035	ENSGGOG00000002404	ENSG00000187550	ENSMODG00000017527			ENSPPYG00000010551	ENSPPAG00000026613	ENSPTRG00000011514	ENSRNOG00000038625
ENSMUSG00000030435	ENSBTAG00000002830			ENSG00000063244		ENSMMUG00000004810		ENSPPYG00000010429	ENSPPAG00000039782	ENSPTRG00000011523	ENSRNOG00000015914
ENSMUSG00000030443	ENSBTAG00000000801		ENSGGOG00000014854	ENSG00000198440		ENSMMUG00000003257		ENSPPYG00000010447		ENSPTRG00000023310	ENSRNOG00000034184
ENSMUSG00000030446											ENSRNOG00000046353
ENSMUSG00000030447	ENSBTAG00000016894	ENSGALG00000016736	ENSGGOG00000002142	ENSG00000273749	ENSMODG00000000554	ENSMMUG00000003890	ENSOANG00000004122	ENSPPYG00000006258	ENSPPAG00000027494	ENSPTRG00000006818	ENSRNOG00000011945
ENSMUSG00000030450	ENSBTAG00000009831	ENSGALG00000016740	ENSGGOG00000005900	ENSG00000104044	ENSMODG00000000700	ENSMMUG00000012027	ENSOANG00000031582	ENSPPYG00000006278	ENSPPAG00000036995	ENSPTRG00000006834	ENSRNOG00000014465
ENSMUSG00000030451	ENSBTAG00000013916	ENSGALG00000016739	ENSGGOG00000012785	ENSG00000128731	ENSMODG00000000682	ENSMMUG00000004370	ENSOANG00000014542	ENSPPYG00000006279	ENSPPAG00000031770	ENSPTRG00000044996	ENSRNOG00000013718
ENSMUSG00000030452	ENSBTAG00000016895	ENSGALG00000016737	ENSGGOG00000002147	ENSG00000140157	ENSMODG00000000565	ENSMMUG00000003892	ENSOANG00000028949	ENSPPYG00000006259	ENSPPAG00000031169	ENSPTRG00000052089	ENSRNOG00000012690
ENSMUSG00000030463							ENSOANG00000019971				
ENSMUSG00000030465	ENSBTAG00000033137	ENSGALG00000015428	ENSGGOG00000011093	ENSG00000156011	ENSMODG00000023169	ENSMMUG00000016385	ENSOANG00000014422	ENSPPYG00000018396	ENSPPAG00000026209	ENSPTRG00000020031	ENSRNOG00000013884
ENSMUSG00000030468	ENSBTAG00000008852	ENSGALG00000045640					ENSOANG00000004484				ENSRNOG00000037339
ENSMUSG00000030470	ENSBTAG00000011869	ENSGALG00000004044	ENSGGOG00000004823	ENSG00000129170	ENSMODG00000009011	ENSMMUG00000019119	ENSOANG00000011291	ENSPPYG00000003425	ENSPPAG00000034864	ENSPTRG00000003434	ENSRNOG00000014327
ENSMUSG00000030471	ENSBTAG00000020642	ENSGALG00000004085	ENSGGOG00000004817	ENSG00000177054	ENSMODG00000008986	ENSMMUG00000007041	ENSOANG00000011292	ENSPPYG00000003426	ENSPPAG00000044061	ENSPTRG00000003433	ENSRNOG00000014277
ENSMUSG00000030472	ENSBTAG00000004611		ENSGGOG00000000101	ENSG00000213822	ENSMODG00000020867	ENSMMUG00000022487		ENSPPYG00000010323			ENSRNOG00000022701
ENSMUSG00000030474	ENSBTAG00000008851										ENSRNOG00000022640
ENSMUSG00000030484	ENSBTAG00000037888		ENSGGOG00000011844	ENSG00000159871				ENSPPYG00000010076	ENSPPAG00000030294	ENSPTRG00000048911	ENSRNOG00000019432
ENSMUSG00000030491				ENSG00000173809							
ENSMUSG00000030492	ENSBTAG00000013338	ENSGALG00000021158	ENSGGOG00000011960	ENSG00000021488	ENSMODG00000012256	ENSMMUG00000028800	ENSOANG00000012726	ENSPPYG00000009822	ENSPPAG00000040321	ENSPTRG00000010796	ENSRNOG00000012344
ENSMUSG00000030493	ENSBTAG00000010403	ENSGALG00000034534	ENSGGOG00000042319	ENSG00000131944	ENSMODG00000012243	ENSMMUG00000017939		ENSPPYG00000029523	ENSPPAG00000031426	ENSPTRG00000010798	ENSRNOG00000022393
ENSMUSG00000030494	ENSBTAG00000003089	ENSGALG00000004814		ENSG00000131941	ENSMODG00000012240	ENSMMUG00000028798	ENSOANG00000012731	ENSPPYG00000009823	ENSPPAG00000039976		ENSRNOG00000011885
ENSMUSG00000030495	ENSBTAG00000046544	ENSGALG00000004729	ENSGGOG00000006085	ENSG00000130876	ENSMODG00000012202	ENSMMUG00000022875	ENSOANG00000012737	ENSPPYG00000009827	ENSPPAG00000029338	ENSPTRG00000010807	ENSRNOG00000010938
ENSMUSG00000030498	ENSBTAG00000021654	ENSGALG00000003655		ENSG00000148935	ENSMODG00000009312	ENSMMUG00000020818	ENSOANG00000013127	ENSPPYG00000003415	ENSPPAG00000037838	ENSPTRG00000003446	ENSRNOG00000016717
ENSMUSG00000030499	ENSBTAG00000017956	ENSGALG00000004907		ENSG00000153885	ENSMODG00000012038	ENSMMUG00000011319	ENSOANG00000008140	ENSPPYG00000009831			ENSRNOG00000021137
ENSMUSG00000030500	ENSBTAG00000038347	ENSGALG00000039254	ENSGGOG00000016918	ENSG00000091664	ENSMODG00000009304	ENSMMUG00000020368	ENSOANG00000013126	ENSPPYG00000029826	ENSPPAG00000029737	ENSPTRG00000003444	ENSRNOG00000016147
ENSMUSG00000030505	ENSBTAG00000013421	ENSGALG00000003958	ENSGGOG00000022855	ENSG00000185238	ENSMODG00000009124	ENSMMUG00000010719	ENSOANG00000011286	ENSPPYG00000003420	ENSPPAG00000042157	ENSPTRG00000003439	ENSRNOG00000014829
ENSMUSG00000030507	ENSBTAG00000002733	ENSGALG00000003965	ENSGGOG00000014848	ENSG00000109851	ENSMODG00000009081	ENSMMUG00000040777		ENSPPYG00000003422	ENSPPAG00000028518	ENSPTRG00000044088	ENSRNOG00000014706
ENSMUSG00000030509	ENSBTAG00000010514	ENSGALG00000007115	ENSGGOG00000028021	ENSG00000183475	ENSMODG00000012148	ENSMMUG00000016504	ENSOANG00000005989	ENSPPYG00000006821	ENSPPAG00000037625	ENSPTRG00000007507	ENSRNOG00000013795
ENSMUSG00000030510	ENSBTAG00000006987	ENSGALG00000014624	ENSGGOG00000007168	ENSG00000154227	ENSMODG00000012165	ENSMMUG00000016498	ENSOANG00000007333	ENSPPYG00000006820	ENSPPAG00000013166	ENSPTRG00000007502	ENSRNOG00000013823
ENSMUSG00000030512	ENSBTAG00000013593	ENSGALG00000007170	ENSGGOG00000028077	ENSG00000131876	ENSMODG00000012020	ENSMMUG00000011826	ENSOANG00000011754	ENSPPYG00000006827	ENSPPAG00000028590		ENSRNOG00000011932
ENSMUSG00000030513	ENSBTAG00000006675	ENSGALG00000030076	ENSGGOG00000008971	ENSG00000140479	ENSMODG00000012001	ENSMMUG00000011829	ENSOANG00000002267	ENSPPYG00000006828	ENSPPAG00000038311	ENSPTRG00000007514	ENSRNOG00000011526
ENSMUSG00000030515	ENSBTAG00000007651	ENSGALG00000003985	ENSGGOG00000007839	ENSG00000185418	ENSMODG00000011941	ENSMMUG00000000278	ENSOANG00000013263	ENSPPYG00000006830	ENSPPAG00000040066	ENSPTRG00000007516	ENSRNOG00000024460
ENSMUSG00000030516	ENSBTAG00000015398	ENSGALG00000042552	ENSGGOG00000022637	ENSG00000104067		ENSMMUG00000017878	ENSOANG00000006832	ENSPPYG00000006283	ENSPPAG00000040608	ENSPTRG00000006846	ENSRNOG00000011077
ENSMUSG00000030518	ENSBTAG00000003435	ENSGALG00000003944	ENSGGOG00000012146	ENSG00000104059	ENSMODG00000011845	ENSMMUG00000019340	ENSOANG00000010371	ENSPPYG00000006281	ENSPPAG00000042380	ENSPTRG00000006843	ENSRNOG00000023496
ENSMUSG00000030519	ENSBTAG00000020413	ENSGALG00000003930	ENSGGOG00000005676	ENSG00000034053	ENSMODG00000011835	ENSMMUG00000019339	ENSOANG00000010369	ENSPPYG00000006280	ENSPPAG00000031729	ENSPTRG00000006842	ENSRNOG00000016358
ENSMUSG00000030521	ENSBTAG00000009854	ENSGALG00000003906	ENSGGOG00000003905	ENSG00000124383	ENSMODG00000011803	ENSMMUG00000008397	ENSOANG00000020653	ENSPPYG00000012310	ENSPPAG00000031855	ENSPTRG00000012045	ENSRNOG00000016266
ENSMUSG00000030522	ENSBTAG00000014422		ENSGGOG00000001943	ENSG00000166912	ENSMODG00000011784	ENSMMUG00000009428		ENSPPYG00000006289	ENSPPAG00000029044	ENSPTRG00000006858	ENSRNOG00000016090
ENSMUSG00000030523	ENSBTAG00000001639	ENSGALG00000003849	ENSGGOG00000016762	ENSG00000134160	ENSMODG00000011776	ENSMMUG00000009430	ENSOANG00000010363	ENSPPYG00000006290	ENSPPAG00000031509	ENSPTRG00000006859	ENSRNOG00000015829
ENSMUSG00000030525	ENSBTAG00000015775	ENSGALG00000004096	ENSGGOG00000028541		ENSMODG00000008920	ENSMMUG00000022577	ENSOANG00000015278	ENSPPYG00000006295	ENSPPAG00000026369	ENSPTRG00000006865	ENSRNOG00000010853
ENSMUSG00000030527	ENSBTAG00000010915		ENSGGOG00000003442	ENSG00000140577	ENSMODG00000010751	ENSMMUG00000008886		ENSPPYG00000006783	ENSPPAG00000035032	ENSPTRG00000007457	ENSRNOG00000011975
ENSMUSG00000030528	ENSBTAG00000020301	ENSGALG00000008256	ENSGGOG00000007710	ENSG00000197299	ENSMODG00000019449	ENSMMUG00000019526	ENSOANG00000009316	ENSPPYG00000006784	ENSPPAG00000032173	ENSPTRG00000007460	ENSRNOG00000011213
ENSMUSG00000030530	ENSBTAG00000002939	ENSGALG00000008341	ENSGGOG00000008162	ENSG00000140564	ENSMODG00000019452	ENSMMUG00000004657		ENSPPYG00000006785	ENSPPAG00000034430	ENSPTRG00000007461	ENSRNOG00000011352
ENSMUSG00000030532	ENSBTAG00000018637		ENSGGOG00000008199	ENSG00000184508	ENSMODG00000019501	ENSMMUG00000046119		ENSPPYG00000006788	ENSPPAG00000039645	ENSPTRG00000007464	ENSRNOG00000012236
ENSMUSG00000030533	ENSBTAG00000018639	ENSGALG00000029714	ENSGGOG00000008205	ENSG00000140553	ENSMODG00000019488	ENSMMUG00000005106	ENSOANG00000022352	ENSPPYG00000006789	ENSPPAG00000038005	ENSPTRG00000007465	ENSRNOG00000012357
ENSMUSG00000030534	ENSBTAG00000000026	ENSGALG00000012833	ENSGGOG00000008338		ENSMODG00000019498	ENSMMUG00000007534		ENSPPYG00000006792	ENSPPAG00000001343	ENSPTRG00000007468	ENSRNOG00000013149
ENSMUSG00000030536	ENSBTAG00000013060	ENSGALG00000030162	ENSGGOG00000013280	ENSG00000140575	ENSMODG00000010739	ENSMMUG00000011882	ENSOANG00000001801	ENSPPYG00000006782	ENSPPAG00000039618	ENSPTRG00000007455	ENSRNOG00000012002
ENSMUSG00000030538	ENSBTAG00000021275	ENSGALG00000008302	ENSGGOG00000004802	ENSG00000185043	ENSMODG00000019510	ENSMMUG00000004376		ENSPPYG00000006777	ENSPPAG00000043374	ENSPTRG00000007449	ENSRNOG00000033498
ENSMUSG00000030539	ENSBTAG00000021273	ENSGALG00000008297	ENSGGOG00000004795	ENSG00000185033	ENSMODG00000019513	ENSMMUG00000023816		ENSPPYG00000006776	ENSPPAG00000038630	ENSPTRG00000007448	ENSRNOG00000025167
ENSMUSG00000030541	ENSBTAG00000014093	ENSGALG00000034434	ENSGGOG00000004880	ENSG00000182054	ENSMODG00000019516	ENSMMUG00000014833	ENSOANG00000015236	ENSPPYG00000006775	ENSPPAG00000032500	ENSPTRG00000007446	ENSRNOG00000013949
ENSMUSG00000030543	ENSBTAG00000027058		ENSGGOG00000005683	ENSG00000188095		ENSMMUG00000003584		ENSPPYG00000006771			ENSRNOG00000014925
ENSMUSG00000030544			ENSGGOG00000014946	ENSG00000166823		ENSMMUG00000010586		ENSPPYG00000006864	ENSPPAG00000030355	ENSPTRG00000007439	ENSRNOG00000014951
ENSMUSG00000030545		ENSGALG00000006534	ENSGGOG00000016919	ENSG00000166821		ENSMMUG00000017747	ENSOANG00000005506	ENSPPYG00000006769	ENSPPAG00000037244	ENSPTRG00000007437	ENSRNOG00000015003
ENSMUSG00000030546	ENSBTAG00000015350	ENSGALG00000023395	ENSGGOG00000017088	ENSG00000166819	ENSMODG00000019544	ENSMMUG00000017746	ENSOANG00000000877	ENSPPYG00000006768	ENSPPAG00000030961	ENSPTRG00000007436	ENSRNOG00000015086
ENSMUSG00000030549	ENSBTAG00000005471	ENSGALG00000006635	ENSGGOG00000015465	ENSG00000140519	ENSMODG00000019555	ENSMMUG00000022678	ENSOANG00000005833	ENSPPYG00000006765	ENSPPAG00000040713	ENSPTRG00000007432	ENSRNOG00000015526
ENSMUSG00000030551	ENSBTAG00000018007	ENSGALG00000007000	ENSGGOG00000008656	ENSG00000185551	ENSMODG00000012819	ENSMMUG00000005430	ENSOANG00000009426	ENSPPYG00000006802	ENSPPAG00000031306	ENSPTRG00000044693	ENSRNOG00000010308
ENSMUSG00000030553	ENSBTAG00000021531	ENSGALG00000007022	ENSGGOG00000006243	ENSG00000183571	ENSMODG00000012771	ENSMMUG00000012309		ENSPPYG00000006809	ENSPPAG00000029943	ENSPTRG00000007492	ENSRNOG00000058956
ENSMUSG00000030554	ENSBTAG00000011752	ENSGALG00000007048	ENSGGOG00000014873	ENSG00000182253	ENSMODG00000012752	ENSMMUG00000005220	ENSOANG00000000137	ENSPPYG00000006810	ENSPPAG00000040616	ENSPTRG00000007493	ENSRNOG00000014030
ENSMUSG00000030555	ENSBTAG00000011185		ENSGGOG00000014879	ENSG00000103852	ENSMODG00000012741	ENSMMUG00000005224	ENSOANG00000000140	ENSPPYG00000006812	ENSPPAG00000031239	ENSPTRG00000007494	ENSRNOG00000013877
ENSMUSG00000030556	ENSBTAG00000000539	ENSGALG00000007057	ENSGGOG00000023721	ENSG00000168904	ENSMODG00000012729	ENSMMUG00000005226	ENSOANG00000000142	ENSPPYG00000006813	ENSPPAG00000029842	ENSPTRG00000007495	ENSRNOG00000023274
ENSMUSG00000030557	ENSBTAG00000010649	ENSGALG00000032366	ENSGGOG00000013064	ENSG00000068305	ENSMODG00000012725	ENSMMUG00000018122	ENSOANG00000000143	ENSPPYG00000006816	ENSPPAG00000035128	ENSPTRG00000007496	ENSRNOG00000047756
ENSMUSG00000030559	ENSBTAG00000015793	ENSGALG00000028018	ENSGGOG00000008277	ENSG00000123892	ENSMODG00000002794	ENSMMUG00000016006	ENSOANG00000008872	ENSPPYG00000003752	ENSPPAG00000037174	ENSPTRG00000004151	ENSRNOG00000016769
ENSMUSG00000030560	ENSBTAG00000011100	ENSGALG00000017239	ENSGGOG00000002117	ENSG00000109861		ENSMMUG00000022139		ENSPPYG00000003753	ENSPPAG00000039886	ENSPTRG00000004152	ENSRNOG00000016496
ENSMUSG00000030562	ENSBTAG00000018540	ENSGALG00000017235	ENSGGOG00000043066	ENSG00000086991	ENSMODG00000002739	ENSMMUG00000011116	ENSOANG00000008867	ENSPPYG00000003756		ENSPTRG00000004156	ENSRNOG00000013925
ENSMUSG00000030577	ENSBTAG00000011887		ENSGGOG00000009101	ENSG00000012124	ENSMODG00000013872	ENSMMUG00000017621	ENSOANG00000014495	ENSPPYG00000009858	ENSPPAG00000037462	ENSPTRG00000010840	ENSRNOG00000024000
ENSMUSG00000030579	ENSBTAG00000007338		ENSGGOG00000015332	ENSG00000011600	ENSMODG00000014057	ENSMMUG00000008004		ENSPPYG00000009889	ENSPPAG00000039154	ENSPTRG00000010876	ENSRNOG00000020845
ENSMUSG00000030583	ENSBTAG00000018225		ENSGGOG00000006506	ENSG00000105738	ENSMODG00000013113	ENSMMUG00000003492	ENSOANG00000013196	ENSPPYG00000009923	ENSPPAG00000042170	ENSPTRG00000010917	ENSRNOG00000020703
ENSMUSG00000030584	ENSBTAG00000007216		ENSGGOG00000005852	ENSG00000011332		ENSMMUG00000003493		ENSPPYG00000009924	ENSPPAG00000042616	ENSPTRG00000023510	ENSRNOG00000020687
ENSMUSG00000030587			ENSGGOG00000023437					ENSPPYG00000009927	ENSPPAG00000029278	ENSPTRG00000010921	
ENSMUSG00000030588	ENSBTAG00000027711	ENSGALG00000037586	ENSGGOG00000013891	ENSG00000167645	ENSMODG00000013126	ENSMMUG00000028771	ENSOANG00000008665	ENSPPYG00000009928	ENSPPAG00000033246	ENSPTRG00000010923	
ENSMUSG00000030589	ENSBTAG00000006998		ENSGGOG00000004473	ENSG00000171777	ENSMODG00000013190	ENSMMUG00000020469	ENSOANG00000013839	ENSPPYG00000009935	ENSPPAG00000043809		ENSRNOG00000033744
ENSMUSG00000030590	ENSBTAG00000039593		ENSGGOG00000004470	ENSG00000130244	ENSMODG00000013175	ENSMMUG00000020468		ENSPPYG00000009934	ENSPPAG00000043372		ENSRNOG00000024036
ENSMUSG00000030591	ENSBTAG00000031641			ENSG00000099341			ENSOANG00000004779	ENSPPYG00000009931			ENSRNOG00000037580
ENSMUSG00000030592	ENSBTAG00000006999	ENSGALG00000037498	ENSGGOG00000015461	ENSG00000196218	ENSMODG00000013282	ENSMMUG00000002897		ENSPPYG00000009936	ENSPPAG00000032806		ENSRNOG00000020557
ENSMUSG00000030595	ENSBTAG00000001778	ENSGALG00000029691	ENSGGOG00000002491	ENSG00000104825	ENSMODG00000013429	ENSMMUG00000023643		ENSPPYG00000009948	ENSPPAG00000009968	ENSPTRG00000010946	ENSRNOG00000020063
ENSMUSG00000030598	ENSBTAG00000001783		ENSGGOG00000039784	ENSG00000269190		ENSMMUG00000028764		ENSPPYG00000009951	ENSPPAG00000043002	ENSPTRG00000052313	ENSRNOG00000019942
ENSMUSG00000030600	ENSBTAG00000047158		ENSGGOG00000011395	ENSG00000128011	ENSMODG00000013463			ENSPPYG00000009961	ENSPPAG00000027905	ENSPTRG00000010959	ENSRNOG00000019869
ENSMUSG00000030602	ENSBTAG00000013958	ENSGALG00000031328	ENSGGOG00000009967	ENSG00000130669	ENSMODG00000013453	ENSMMUG00000013140		ENSPPYG00000009955	ENSPPAG00000037143	ENSPTRG00000006915	ENSRNOG00000019883
ENSMUSG00000030603	ENSBTAG00000009414		ENSGGOG00000000920	ENSG00000013275	ENSMODG00000013717	ENSMMUG00000017188	ENSOANG00000004174	ENSPPYG00000009982	ENSPPAG00000031654	ENSPTRG00000010986	ENSRNOG00000018994
ENSMUSG00000030605	ENSBTAG00000003300	ENSGALG00000006702	ENSGGOG00000014551	ENSG00000140545	ENSMODG00000019575	ENSMMUG00000043001	ENSOANG00000006383		ENSPPAG00000027594	ENSPTRG00000007426	ENSRNOG00000017510
ENSMUSG00000030606	ENSBTAG00000001740	ENSGALG00000021135	ENSGGOG00000005272	ENSG00000140511	ENSMODG00000019577	ENSMMUG00000000556	ENSOANG00000006382	ENSPPYG00000006758	ENSPPAG00000035615	ENSPTRG00000007425	ENSRNOG00000022321
ENSMUSG00000030607	ENSBTAG00000016158	ENSGALG00000006725	ENSGGOG00000005262	ENSG00000157766	ENSMODG00000019581	ENSMMUG00000000554	ENSOANG00000006381	ENSPPYG00000006757	ENSPPAG00000038878	ENSPTRG00000007424	ENSRNOG00000028992
ENSMUSG00000030609	ENSBTAG00000017632		ENSGGOG00000010180	ENSG00000181026	ENSMODG00000019584	ENSMMUG00000022516		ENSPPYG00000006755	ENSPPAG00000039598	ENSPTRG00000007422	ENSRNOG00000018421
ENSMUSG00000030610	ENSBTAG00000000967	ENSGALG00000006750	ENSGGOG00000015157				ENSOANG00000012203	ENSPPYG00000006753	ENSPPAG00000042560	ENSPTRG00000007421	ENSRNOG00000018515
ENSMUSG00000030611	ENSBTAG00000019831	ENSGALG00000006777	ENSGGOG00000015152	ENSG00000181991	ENSMODG00000019589	ENSMMUG00000013659	ENSOANG00000015559	ENSPPYG00000006751	ENSPPAG00000028073	ENSPTRG00000007420	
ENSMUSG00000030612	ENSBTAG00000019830	ENSGALG00000006782	ENSGGOG00000015148	ENSG00000259494	ENSMODG00000019591	ENSMMUG00000013658		ENSPPYG00000006750	ENSPPAG00000040630	ENSPTRG00000007419	ENSRNOG00000018547
ENSMUSG00000030613	ENSBTAG00000007479	ENSGALG00000037072		ENSG00000137500	ENSMODG00000004456	ENSMMUG00000020154	ENSOANG00000008013	ENSPPYG00000003736			ENSRNOG00000009462
ENSMUSG00000030614	ENSBTAG00000020596		ENSGGOG00000002136	ENSG00000171204		ENSMMUG00000016540	ENSOANG00000013210	ENSPPYG00000003738		ENSPTRG00000004133	ENSRNOG00000022732
ENSMUSG00000030615		ENSGALG00000014066	ENSGGOG00000027742	ENSG00000171202	ENSMODG00000004384		ENSOANG00000013209	ENSPPYG00000003739	ENSPPAG00000030419	ENSPTRG00000004134	ENSRNOG00000022748
ENSMUSG00000030616	ENSBTAG00000000460	ENSGALG00000032681	ENSGGOG00000001830	ENSG00000137501	ENSMODG00000004359	ENSMMUG00000012449	ENSOANG00000013207	ENSPPYG00000003742	ENSPPAG00000031499	ENSPTRG00000004137	
ENSMUSG00000030617	ENSBTAG00000011132	ENSGALG00000013247	ENSGGOG00000002315	ENSG00000150676	ENSMODG00000004311	ENSMMUG00000019617	ENSOANG00000013206	ENSPPYG00000003743	ENSPPAG00000018209	ENSPTRG00000004139	ENSRNOG00000052220
ENSMUSG00000030619	ENSBTAG00000007847	ENSGALG00000014060	ENSGGOG00000007517	ENSG00000074266	ENSMODG00000004253	ENSMMUG00000019621	ENSOANG00000008884	ENSPPYG00000003745	ENSPPAG00000042452	ENSPTRG00000047379	ENSRNOG00000017509
ENSMUSG00000030621	ENSBTAG00000000246	ENSGALG00000017246	ENSGGOG00000009837	ENSG00000151376	ENSMODG00000004158	ENSMMUG00000013055	ENSOANG00000008877	ENSPPYG00000003748	ENSPPAG00000027117	ENSPTRG00000004146	ENSRNOG00000017311
ENSMUSG00000030629		ENSGALG00000006505	ENSGGOG00000036513	ENSG00000086666	ENSMODG00000019428		ENSOANG00000002944	ENSPPYG00000006712			ENSRNOG00000013506
ENSMUSG00000030630	ENSBTAG00000012338	ENSGALG00000006482	ENSGGOG00000015621	ENSG00000103876	ENSMODG00000019427	ENSMMUG00000009361	ENSOANG00000030692	ENSPPYG00000006713	ENSPPAG00000043437	ENSPTRG00000007362	ENSRNOG00000013223
ENSMUSG00000030638	ENSBTAG00000018004	ENSGALG00000006045	ENSGGOG00000000478	ENSG00000140600	ENSMODG00000019381	ENSMMUG00000013669		ENSPPYG00000006741	ENSPPAG00000006912	ENSPTRG00000007393	ENSRNOG00000019776
ENSMUSG00000030641	ENSBTAG00000011636		ENSGGOG00000012185	ENSG00000165490	ENSMODG00000004513	ENSMMUG00000007841	ENSOANG00000021995	ENSPPYG00000003732	ENSPPAG00000038440	ENSPTRG00000004124	ENSRNOG00000022521
ENSMUSG00000030643	ENSBTAG00000002417	ENSGALG00000017248	ENSGGOG00000017157	ENSG00000137502	ENSMODG00000004506	ENSMMUG00000007842	ENSOANG00000014498	ENSPPYG00000003733	ENSPPAG00000031604	ENSPTRG00000004125	ENSRNOG00000010224
ENSMUSG00000030647	ENSBTAG00000018188	ENSGALG00000029172	ENSGGOG00000041901					ENSPPYG00000029415	ENSPPAG00000039205	ENSPTRG00000047123	ENSRNOG00000012383
ENSMUSG00000030649			ENSGGOG00000042556						ENSPPAG00000012738	ENSPTRG00000044756	ENSRNOG00000019936
ENSMUSG00000030650	ENSBTAG00000002097	ENSGALG00000006911	ENSGGOG00000004215	ENSG00000103534	ENSMODG00000006227	ENSMMUG00000013329		ENSPPYG00000007147	ENSPPAG00000035350	ENSPTRG00000007831	ENSRNOG00000036760
ENSMUSG00000030652	ENSBTAG00000021242	ENSGALG00000006861	ENSGGOG00000002674	ENSG00000167186	ENSMODG00000006166		ENSOANG00000003221	ENSPPYG00000007143	ENSPPAG00000035811	ENSPTRG00000007828	ENSRNOG00000017012
ENSMUSG00000030654	ENSBTAG00000020734	ENSGALG00000006780	ENSGGOG00000002902	ENSG00000170540	ENSMODG00000005944	ENSMMUG00000047836	ENSOANG00000012228	ENSPPYG00000007140	ENSPPAG00000020433	ENSPTRG00000007824	ENSRNOG00000017751
ENSMUSG00000030655	ENSBTAG00000020735	ENSGALG00000006829		ENSG00000157106	ENSMODG00000006102	ENSMMUG00000022441	ENSOANG00000012229	ENSPPYG00000007141	ENSPPAG00000036298		
ENSMUSG00000030657	ENSBTAG00000005523	ENSGALG00000006757	ENSGGOG00000004435	ENSG00000103489	ENSMODG00000005904	ENSMMUG00000017131	ENSOANG00000009533	ENSPPYG00000007138	ENSPPAG00000033089	ENSPTRG00000007819	ENSRNOG00000056658
