ensembl_gene_id	btaurus_homolog_ensembl_gene	ggallus_homolog_ensembl_gene	ggorilla_homolog_ensembl_gene	hsapiens_homolog_ensembl_gene	mdomestica_homolog_ensembl_gene	mmulatta_homolog_ensembl_gene	oanatinus_homolog_ensembl_gene	pabelii_homolog_ensembl_gene	ppaniscus_homolog_ensembl_gene	ptroglodytes_homolog_ensembl_gene	rnorvegicus_homolog_ensembl_gene
ENSMUSG00000028552	ENSBTAG00000005542	ENSGALG00000010543	ENSGGOG00000006160	ENSG00000085832	ENSMODG00000001043	ENSMMUG00000012055	ENSOANG00000012571	ENSPPYG00000001359	ENSPPAG00000033044	ENSPTRG00000000729	ENSRNOG00000010299
ENSMUSG00000028553	ENSBTAG00000021386	ENSGALG00000010978	ENSGGOG00000003946	ENSG00000132855	ENSMODG00000001506	ENSMMUG00000046449	ENSOANG00000021792	ENSPPYG00000001283	ENSPPAG00000030674	ENSPTRG00000000812	ENSRNOG00000008638
ENSMUSG00000028557	ENSBTAG00000047076	ENSGALG00000010539	ENSGGOG00000004919	ENSG00000123091	ENSMODG00000001185	ENSMMUG00000012112	ENSOANG00000013493	ENSPPYG00000001361	ENSPPAG00000039746	ENSPTRG00000041089	ENSRNOG00000057589
ENSMUSG00000028559	ENSBTAG00000021170	ENSGALG00000010555	ENSGGOG00000004787	ENSG00000117859	ENSMODG00000000934	ENSMMUG00000004735	ENSOANG00000022321	ENSPPYG00000001358	ENSPPAG00000021541	ENSPTRG00000000730	ENSRNOG00000033593
ENSMUSG00000028572	ENSBTAG00000030671	ENSGALG00000010889	ENSGGOG00000015355	ENSG00000134709	ENSMODG00000003308	ENSMMUG00000012850	ENSOANG00000009802	ENSPPYG00000001293	ENSPPAG00000038359	ENSPTRG00000000799	ENSRNOG00000026226
ENSMUSG00000028576	ENSBTAG00000019568	ENSGALG00000001801	ENSGGOG00000007259	ENSG00000096872	ENSMODG00000004236	ENSMMUG00000006076	ENSOANG00000013232	ENSPPYG00000019159	ENSPPAG00000000306	ENSPTRG00000020833	ENSRNOG00000008075
ENSMUSG00000028578	ENSBTAG00000001223	ENSGALG00000001765	ENSGGOG00000015329	ENSG00000120159	ENSMODG00000004129	ENSMMUG00000006073	ENSOANG00000013234	ENSPPYG00000025841	ENSPPAG00000037255	ENSPTRG00000020831	ENSRNOG00000007299
ENSMUSG00000028580	ENSBTAG00000018979	ENSGALG00000042598	ENSGGOG00000011983	ENSG00000134644	ENSMODG00000017067	ENSMMUG00000013520	ENSOANG00000004902	ENSPPYG00000001621	ENSPPAG00000044003	ENSPTRG00000000453	ENSRNOG00000011709
ENSMUSG00000028581	ENSBTAG00000005477	ENSGALG00000038636	ENSGGOG00000017026	ENSG00000162511	ENSMODG00000017054	ENSMMUG00000008744	ENSOANG00000012233	ENSPPYG00000001624	ENSPPAG00000030829	ENSPTRG00000000450	ENSRNOG00000011054
ENSMUSG00000028589	ENSBTAG00000012158	ENSGALG00000004102	ENSGGOG00000013621	ENSG00000157330	ENSMODG00000025501	ENSMMUG00000021870	ENSOANG00000006097	ENSPPYG00000001865	ENSPPAG00000033402	ENSPTRG00000000170	ENSRNOG00000043039
ENSMUSG00000028597	ENSBTAG00000018281	ENSGALG00000010633	ENSGGOG00000014661	ENSG00000116157	ENSMODG00000000588	ENSMMUG00000019676	ENSOANG00000003773	ENSPPYG00000001346	ENSPPAG00000037651	ENSPTRG00000000741	ENSRNOG00000009751
ENSMUSG00000028607	ENSBTAG00000014649	ENSGALG00000010681	ENSGGOG00000004024	ENSG00000157184	ENSMODG00000000481	ENSMMUG00000007606	ENSOANG00000008991	ENSPPYG00000001337	ENSPPAG00000036277	ENSPTRG00000000751	ENSRNOG00000012443
ENSMUSG00000028608	ENSBTAG00000003484	ENSGALG00000026516	ENSGGOG00000004027	ENSG00000162384	ENSMODG00000000470	ENSMMUG00000007608	ENSOANG00000008992	ENSPPYG00000001336	ENSPPAG00000039454	ENSPTRG00000000752	ENSRNOG00000012724
ENSMUSG00000028614	ENSBTAG00000006625	ENSGALG00000031606	ENSGGOG00000014677	ENSG00000058804	ENSMODG00000021356	ENSMMUG00000003546	ENSOANG00000002451	ENSPPYG00000001331	ENSPPAG00000033261	ENSPTRG00000000757	ENSRNOG00000010620
ENSMUSG00000028619	ENSBTAG00000009527	ENSGALG00000010749	ENSGGOG00000041610	ENSG00000116205	ENSMODG00000021363	ENSMMUG00000014218	ENSOANG00000010723	ENSPPYG00000001323	ENSPPAG00000042003	ENSPTRG00000000765	ENSRNOG00000009398
ENSMUSG00000028631	ENSBTAG00000002644	ENSGALG00000038708	ENSGGOG00000007364	ENSG00000117013	ENSMODG00000017582	ENSMMUG00000019536	ENSOANG00000011432	ENSPPYG00000001482	ENSPPAG00000041138	ENSPTRG00000000597	ENSRNOG00000060435
ENSMUSG00000028633	ENSBTAG00000001626	ENSGALG00000042967	ENSGGOG00000017188	ENSG00000171793	ENSMODG00000017346	ENSMMUG00000017101	ENSOANG00000004378	ENSPPYG00000001480	ENSPPAG00000028405	ENSPTRG00000000599	ENSRNOG00000009963
ENSMUSG00000028641	ENSBTAG00000017382	ENSGALG00000004833	ENSGGOG00000005745	ENSG00000117385	ENSMODG00000017171	ENSMMUG00000022381	ENSOANG00000009375	ENSPPYG00000001464	ENSPPAG00000041313	ENSPTRG00000000617	ENSRNOG00000053991
ENSMUSG00000028645	ENSBTAG00000009617	ENSGALG00000004889	ENSGGOG00000025318	ENSG00000117394	ENSMODG00000017148	ENSMMUG00000000373	ENSOANG00000009730	ENSPPYG00000001458	ENSPPAG00000033788	ENSPTRG00000000623	ENSRNOG00000007284
ENSMUSG00000028646	ENSBTAG00000009368	ENSGALG00000033079	ENSGGOG00000013382	ENSG00000116954	ENSMODG00000017710	ENSMMUG00000023634	ENSOANG00000002479	ENSPPYG00000001516	ENSPPAG00000029918	ENSPTRG00000000564	ENSRNOG00000017426
ENSMUSG00000028649	ENSBTAG00000021024	ENSGALG00000003693	ENSGGOG00000022652	ENSG00000127603	ENSMODG00000017689	ENSMMUG00000009562	ENSOANG00000010005	ENSPPYG00000001509	ENSPPAG00000032133	ENSPTRG00000043118	ENSRNOG00000016047
ENSMUSG00000028651	ENSBTAG00000047314	ENSGALG00000013383	ENSGGOG00000015783	ENSG00000084072	ENSMODG00000017659	ENSMMUG00000018869	ENSOANG00000010003	ENSPPYG00000001501	ENSPPAG00000042403	ENSPTRG00000000577	ENSRNOG00000014762
ENSMUSG00000028653	ENSBTAG00000013832	ENSGALG00000003851	ENSGGOG00000010070	ENSG00000043514	ENSMODG00000017650	ENSMMUG00000016220	ENSOANG00000002779	ENSPPYG00000001499	ENSPPAG00000023930	ENSPTRG00000000579	ENSRNOG00000014274
ENSMUSG00000028655	ENSBTAG00000013054	ENSGALG00000003879	ENSGGOG00000015275	ENSG00000168389	ENSMODG00000017646	ENSMMUG00000011264	ENSOANG00000002711	ENSPPYG00000001497	ENSPPAG00000037970	ENSPTRG00000000581	ENSRNOG00000014008
ENSMUSG00000028657	ENSBTAG00000013367	ENSGALG00000003936	ENSGGOG00000025819	ENSG00000131238	ENSMODG00000017638	ENSMMUG00000009189	ENSOANG00000008130	ENSPPYG00000001495	ENSPPAG00000040559	ENSPTRG00000000584	ENSRNOG00000012616
ENSMUSG00000028661	ENSBTAG00000020102	ENSGALG00000021567	ENSGGOG00000010020	ENSG00000070886	ENSMODG00000016101	ENSMMUG00000020754	ENSOANG00000007094	ENSPPYG00000001751	ENSPPAG00000040764	ENSPTRG00000000316	ENSRNOG00000013036
ENSMUSG00000028664	ENSBTAG00000045902	ENSGALG00000004741	ENSGGOG00000008345	ENSG00000133216	ENSMODG00000016114	ENSMMUG00000023382	ENSOANG00000020317	ENSPPYG00000029431	ENSPPAG00000032919	ENSPTRG00000000320	ENSRNOG00000012531
ENSMUSG00000028669	ENSBTAG00000021620	ENSGALG00000003986	ENSGGOG00000004326	ENSG00000057757	ENSMODG00000012852	ENSMMUG00000019554	ENSOANG00000008890	ENSPPYG00000001734	ENSPPAG00000030752	ENSPTRG00000000336	ENSRNOG00000010873
ENSMUSG00000028677	ENSBTAG00000012355	ENSGALG00000010109	ENSGGOG00000000537	ENSG00000187147	ENSMODG00000002685	ENSMMUG00000023784	ENSOANG00000010966	ENSPPYG00000001430	ENSPPAG00000032975	ENSPTRG00000000656	ENSRNOG00000019236
ENSMUSG00000028678	ENSBTAG00000015280	ENSGALG00000010120	ENSGGOG00000034810	ENSG00000142945	ENSMODG00000002620	ENSMMUG00000021929	ENSOANG00000004844	ENSPPYG00000001427	ENSPPAG00000044120	ENSPTRG00000000658	ENSRNOG00000019100
ENSMUSG00000028680	ENSBTAG00000006125	ENSGALG00000010129	ENSGGOG00000015294	ENSG00000173846	ENSMODG00000002562	ENSMMUG00000006582	ENSOANG00000022122	ENSPPYG00000001424	ENSPPAG00000037109	ENSPTRG00000000662	ENSRNOG00000018484
ENSMUSG00000028687	ENSBTAG00000011242	ENSGALG00000010226	ENSGGOG00000003284	ENSG00000132781	ENSMODG00000002459	ENSMMUG00000020079	ENSOANG00000014215	ENSPPYG00000001415	ENSPPAG00000030220	ENSPTRG00000024019	ENSRNOG00000017887
ENSMUSG00000028696	ENSBTAG00000016377	ENSGALG00000010287	ENSGGOG00000013338	ENSG00000197429	ENSMODG00000002208	ENSMMUG00000001831	ENSOANG00000011788	ENSPPYG00000001404	ENSPPAG00000037424	ENSPTRG00000024149	ENSRNOG00000016183
ENSMUSG00000028699	ENSBTAG00000013320	ENSGALG00000010343	ENSGGOG00000025248	ENSG00000117472	ENSMODG00000002113	ENSMMUG00000016452	ENSOANG00000021993	ENSPPYG00000001401	ENSPPAG00000041180	ENSPTRG00000000686	ENSRNOG00000023320
ENSMUSG00000028700	ENSBTAG00000013322	ENSGALG00000010351	ENSGGOG00000002359	ENSG00000085998	ENSMODG00000002106	ENSMMUG00000015078	ENSOANG00000004362	ENSPPYG00000001400	ENSPPAG00000030808	ENSPTRG00000000687	ENSRNOG00000023455
ENSMUSG00000028702	ENSBTAG00000019901	ENSGALG00000010356	ENSGGOG00000010602	ENSG00000085999	ENSMODG00000002032	ENSMMUG00000011568	ENSOANG00000029555	ENSPPYG00000001398	ENSPPAG00000031222	ENSPTRG00000000689	ENSRNOG00000013148
ENSMUSG00000028707	ENSBTAG00000009625	ENSGALG00000010436	ENSGGOG00000012073	ENSG00000197587	ENSMODG00000001963	ENSMMUG00000014634	ENSOANG00000009582	ENSPPYG00000001394	ENSPPAG00000033983	ENSPTRG00000024252	ENSRNOG00000010835
ENSMUSG00000028744	ENSBTAG00000013650	ENSGALG00000033204	ENSGGOG00000000536	ENSG00000040487	ENSMODG00000015885	ENSMMUG00000006892	ENSOANG00000015344	ENSPPYG00000001791	ENSPPAG00000037094	ENSPTRG00000000266	ENSRNOG00000017706
ENSMUSG00000028745	ENSBTAG00000004554	ENSGALG00000004034	ENSGGOG00000003982	ENSG00000077549	ENSMODG00000015888	ENSMMUG00000006894	ENSOANG00000015343	ENSPPYG00000001789	ENSPPAG00000026461	ENSPTRG00000000268	ENSRNOG00000007330
ENSMUSG00000028757	ENSBTAG00000006085	ENSGALG00000010073	ENSGGOG00000014576	ENSG00000244038	ENSMODG00000015962	ENSMMUG00000008836	ENSOANG00000010401	ENSPPYG00000001768	ENSPPAG00000038676	ENSPTRG00000033766	ENSRNOG00000015079
ENSMUSG00000028771	ENSBTAG00000003825	ENSGALG00000042569	ENSGGOG00000016272	ENSG00000127947	ENSMODG00000017161	ENSMMUG00000009004	ENSOANG00000015064	ENSPPYG00000017871	ENSPPAG00000030029	ENSPTRG00000019337	ENSRNOG00000013135
ENSMUSG00000028776	ENSBTAG00000013235	ENSGALG00000017715	ENSGGOG00000015888	ENSG00000142910	ENSMODG00000028729	ENSMMUG00000022779	ENSOANG00000012366	ENSPPYG00000001613	ENSPPAG00000036194	ENSPTRG00000000461	ENSRNOG00000013179
ENSMUSG00000028780	ENSBTAG00000006138	ENSGALG00000040444	ENSGGOG00000016324	ENSG00000075223	ENSMODG00000017075	ENSMMUG00000011785	ENSOANG00000003486	ENSPPYG00000017861	ENSPPAG00000043056	ENSPTRG00000019348	ENSRNOG00000006526
ENSMUSG00000028782	ENSBTAG00000010657	ENSGALG00000043209	ENSGGOG00000016616	ENSG00000121753	ENSMODG00000017561	ENSMMUG00000023401	ENSOANG00000012360	ENSPPYG00000001609	ENSPPAG00000031666	ENSPTRG00000000465	ENSRNOG00000014375
ENSMUSG00000028785	ENSBTAG00000008336	ENSGALG00000003573	ENSGGOG00000010042	ENSG00000121905	ENSMODG00000017388	ENSMMUG00000017302	ENSOANG00000005872	ENSPPYG00000001582	ENSPPAG00000028584	ENSPTRG00000000494	ENSRNOG00000006979
ENSMUSG00000028788	ENSBTAG00000039121	ENSGALG00000003265	ENSGGOG00000013057	ENSG00000184007	ENSMODG00000017554	ENSMMUG00000046901	ENSOANG00000012358	ENSPPYG00000001606	ENSPPAG00000032126	ENSPTRG00000047405	ENSRNOG00000050044
ENSMUSG00000028789	ENSBTAG00000020548	ENSGALG00000003614	ENSGGOG00000014891	ENSG00000142920	ENSMODG00000017357	ENSMMUG00000006285	ENSOANG00000004884	ENSPPYG00000001578	ENSPPAG00000030323	ENSPTRG00000000501	ENSRNOG00000051507
ENSMUSG00000028795	ENSBTAG00000015104	ENSGALG00000003241	ENSGGOG00000001574	ENSG00000160050	ENSMODG00000017487	ENSMMUG00000015066	ENSOANG00000003835	ENSPPYG00000001601	ENSPPAG00000033019	ENSPTRG00000000473	ENSRNOG00000047578
ENSMUSG00000028803	ENSBTAG00000013048	ENSGALG00000004268	ENSGGOG00000014858	ENSG00000001461	ENSMODG00000013086	ENSMMUG00000004466	ENSOANG00000002205	ENSPPYG00000001719	ENSPPAG00000034282	ENSPTRG00000000346	ENSRNOG00000037165
ENSMUSG00000028804	ENSBTAG00000005784	ENSGALG00000030229	ENSGGOG00000017177	ENSG00000121904	ENSMODG00000018179	ENSMMUG00000002741	ENSOANG00000003228	ENSPPYG00000001570	ENSPPAG00000043765	ENSPTRG00000000507	ENSRNOG00000007057
ENSMUSG00000028811	ENSBTAG00000018065	ENSGALG00000003563	ENSGGOG00000014013	ENSG00000134684	ENSMODG00000017404	ENSMMUG00000019746	ENSOANG00000011779	ENSPPYG00000001585	ENSPPAG00000035791	ENSPTRG00000000491	ENSRNOG00000007213
ENSMUSG00000028820	ENSBTAG00000016328	ENSGALG00000002514	ENSGGOG00000026354	ENSG00000116560	ENSMODG00000017937	ENSMMUG00000019154	ENSOANG00000008789	ENSPPYG00000001560	ENSPPAG00000030078	ENSPTRG00000000518	ENSRNOG00000058461
ENSMUSG00000028821	ENSBTAG00000001651	ENSGALG00000013639	ENSGGOG00000012796	ENSG00000117614	ENSMODG00000013951	ENSMMUG00000002968	ENSOANG00000009552	ENSPPYG00000001713	ENSPPAG00000036579	ENSPTRG00000000352	ENSRNOG00000060597
ENSMUSG00000028826	ENSBTAG00000002988	ENSGALG00000001067	ENSGGOG00000007844	ENSG00000204178	ENSMODG00000013985	ENSMMUG00000018014	ENSOANG00000000420	ENSPPYG00000001709	ENSPPAG00000042632	ENSPTRG00000029594	ENSRNOG00000056156
ENSMUSG00000028833	ENSBTAG00000016696	ENSGALG00000002408	ENSGGOG00000009754	ENSG00000020129	ENSMODG00000017906	ENSMMUG00000019812	ENSOANG00000013428	ENSPPYG00000001557	ENSPPAG00000040334	ENSPTRG00000000522	ENSRNOG00000011751
ENSMUSG00000028834	ENSBTAG00000005085	ENSGALG00000034107	ENSGGOG00000016421	ENSG00000158022	ENSMODG00000014098	ENSMMUG00000009452	ENSOANG00000014898	ENSPPYG00000001696	ENSPPAG00000042727	ENSPTRG00000000373	ENSRNOG00000016543
ENSMUSG00000028836	ENSBTAG00000006355	ENSGALG00000010375	ENSGGOG00000016407	ENSG00000158014	ENSMODG00000014091	ENSMMUG00000012328	ENSOANG00000014899	ENSPPYG00000001697	ENSPPAG00000036676	ENSPTRG00000000372	ENSRNOG00000054142
ENSMUSG00000028842	ENSBTAG00000018324	ENSGALG00000043711	ENSGGOG00000036711	ENSG00000126070	ENSMODG00000017869	ENSMMUG00000006252	ENSOANG00000002078	ENSPPYG00000001550	ENSPPAG00000031959	ENSPTRG00000000529	ENSRNOG00000034269
ENSMUSG00000028845	ENSBTAG00000021714	ENSGALG00000002319	ENSGGOG00000003766	ENSG00000092850	ENSMODG00000017883	ENSMMUG00000012028	ENSOANG00000002075	ENSPPYG00000001549	ENSPPAG00000032256	ENSPTRG00000024371	ENSRNOG00000011033
ENSMUSG00000028847	ENSBTAG00000005732	ENSGALG00000002284	ENSGGOG00000004752	ENSG00000054116	ENSMODG00000017848	ENSMMUG00000022499	ENSOANG00000002072	ENSPPYG00000001546	ENSPPAG00000041117	ENSPTRG00000000533	ENSRNOG00000010550
ENSMUSG00000028848	ENSBTAG00000014850	ENSGALG00000027909	ENSGGOG00000015301	ENSG00000142751	ENSMODG00000014412	ENSMMUG00000018721	ENSOANG00000009955	ENSPPYG00000001676	ENSPPAG00000039790	ENSPTRG00000000392	ENSRNOG00000007083
ENSMUSG00000028854	ENSBTAG00000008766	ENSGALG00000034251	ENSGGOG00000001596	ENSG00000090020	ENSMODG00000014436	ENSMMUG00000016893	ENSOANG00000002338	ENSPPYG00000001669	ENSPPAG00000043811	ENSPTRG00000051037	ENSRNOG00000007982
ENSMUSG00000028859	ENSBTAG00000013334	ENSGALG00000002112	ENSGGOG00000013573	ENSG00000119535	ENSMODG00000017810	ENSMMUG00000020434	ENSOANG00000002062	ENSPPYG00000001536	ENSPPAG00000037401	ENSPTRG00000000542	ENSRNOG00000008759
ENSMUSG00000028863	ENSBTAG00000010506	ENSGALG00000002013	ENSGGOG00000017191	ENSG00000163875	ENSMODG00000017787	ENSMMUG00000010328	ENSOANG00000002059	ENSPPYG00000001533	ENSPPAG00000028352	ENSPTRG00000047980	ENSRNOG00000009309
ENSMUSG00000028864	ENSBTAG00000017664	ENSGALG00000033974	ENSGGOG00000003432	ENSG00000019991	ENSMODG00000017029	ENSMMUG00000018652	ENSOANG00000003484	ENSPPYG00000017860	ENSPPAG00000034919	ENSPTRG00000019349	ENSRNOG00000007027
ENSMUSG00000028868	ENSBTAG00000018374	ENSGALG00000014012	ENSGGOG00000004436	ENSG00000158195	ENSMODG00000014503	ENSMMUG00000018221	ENSOANG00000030442	ENSPPYG00000001661	ENSPPAG00000041993	ENSPTRG00000000409	ENSRNOG00000009805
ENSMUSG00000028869	ENSBTAG00000003849	ENSGALG00000001973	ENSGGOG00000007704	ENSG00000134697	ENSMODG00000017773	ENSMMUG00000008419	ENSOANG00000002057	ENSPPYG00000001529	ENSPPAG00000001559	ENSPTRG00000000549	ENSRNOG00000009430
ENSMUSG00000028871	ENSBTAG00000003837	ENSGALG00000001946	ENSGGOG00000007712	ENSG00000169218	ENSMODG00000023326	ENSMMUG00000008420	ENSOANG00000002054	ENSPPYG00000001528	ENSPPAG00000042330	ENSPTRG00000000550	ENSRNOG00000009656
ENSMUSG00000028878	ENSBTAG00000019614	ENSGALG00000040986	ENSGGOG00000006690	ENSG00000009780	ENSMODG00000010679	ENSMMUG00000012243	ENSOANG00000009599	ENSPPYG00000001656	ENSPPAG00000033431	ENSPTRG00000000414	ENSRNOG00000011254
ENSMUSG00000028883	ENSBTAG00000018133	ENSGALG00000006560	ENSGGOG00000015085	ENSG00000075213	ENSMODG00000016983	ENSMMUG00000007555	ENSOANG00000013046	ENSPPYG00000017855	ENSPPAG00000035944	ENSPTRG00000019354	ENSRNOG00000023337
ENSMUSG00000028885	ENSBTAG00000012997	ENSGALG00000000737	ENSGGOG00000014912	ENSG00000130768	ENSMODG00000010740	ENSMMUG00000018175	ENSOANG00000011249	ENSPPYG00000001650	ENSPPAG00000033356	ENSPTRG00000000421	ENSRNOG00000042326
ENSMUSG00000028886	ENSBTAG00000043989	ENSGALG00000000777	ENSGGOG00000008544	ENSG00000158161	ENSMODG00000010782	ENSMMUG00000012965	ENSOANG00000011248	ENSPPYG00000001648	ENSPPAG00000038235	ENSPTRG00000000423	ENSRNOG00000010396
ENSMUSG00000028889	ENSBTAG00000006510	ENSGALG00000029001	ENSGGOG00000007619	ENSG00000196449	ENSMODG00000017750	ENSMMUG00000005372	ENSOANG00000002048	ENSPPYG00000001523	ENSPPAG00000039722	ENSPTRG00000000557	ENSRNOG00000025424
ENSMUSG00000028893	ENSBTAG00000002363	ENSGALG00000037603	ENSGGOG00000014485	ENSG00000130766	ENSMODG00000010846	ENSMMUG00000019993	ENSOANG00000000634	ENSPPYG00000001643	ENSPPAG00000036650	ENSPTRG00000000429	ENSRNOG00000042785
ENSMUSG00000028898	ENSBTAG00000010393	ENSGALG00000001310	ENSGGOG00000003511	ENSG00000180098	ENSMODG00000010927	ENSMMUG00000006561	ENSOANG00000005325	ENSPPYG00000001639	ENSPPAG00000033927	ENSPTRG00000000434	ENSRNOG00000055344
ENSMUSG00000028907	ENSBTAG00000002306	ENSGALG00000001502	ENSGGOG00000022705	ENSG00000183520	ENSMODG00000017717	ENSMMUG00000020834	ENSOANG00000002476	ENSPPYG00000001517	ENSPPAG00000030136	ENSPTRG00000000561	ENSRNOG00000007174
ENSMUSG00000028911	ENSBTAG00000013309	ENSGALG00000037539	ENSGGOG00000002444	ENSG00000116350	ENSMODG00000011052	ENSMMUG00000007110	ENSOANG00000015169	ENSPPYG00000001629	ENSPPAG00000028357	ENSPTRG00000000445	ENSRNOG00000010007
ENSMUSG00000028914	ENSBTAG00000002472	ENSGALG00000001366	ENSGGOG00000001961	ENSG00000132906	ENSMODG00000003612	ENSMMUG00000018163	ENSOANG00000009836	ENSPPYG00000001844	ENSPPAG00000043312	ENSPTRG00000000200	ENSRNOG00000012944
ENSMUSG00000028917	ENSBTAG00000018722	ENSGALG00000003439	ENSGGOG00000015173	ENSG00000116786	ENSMODG00000003492	ENSMMUG00000016281	ENSOANG00000005720	ENSPPYG00000001840	ENSPPAG00000036158	ENSPTRG00000000205	ENSRNOG00000012163
ENSMUSG00000028920	ENSBTAG00000008510	ENSGALG00000003731	ENSGGOG00000014592	ENSG00000037637	ENSMODG00000003233	ENSMMUG00000012733	ENSOANG00000013366	ENSPPYG00000001822	ENSPPAG00000034938	ENSPTRG00000000225	ENSRNOG00000014305
ENSMUSG00000028923	ENSBTAG00000013282	ENSGALG00000003745	ENSGGOG00000014082	ENSG00000157191	ENSMODG00000003106	ENSMMUG00000019940	ENSOANG00000002102	ENSPPYG00000001819	ENSPPAG00000042904	ENSPTRG00000000228	ENSRNOG00000008427
ENSMUSG00000028927	ENSBTAG00000003403	ENSGALG00000029212	ENSGGOG00000016279	ENSG00000117115	ENSMODG00000002757	ENSMMUG00000001616	ENSOANG00000021784	ENSPPYG00000001811	ENSPPAG00000040328	ENSPTRG00000000243	ENSRNOG00000007574
ENSMUSG00000028931	ENSBTAG00000008125	ENSGALG00000037241	ENSGGOG00000000707	ENSG00000069424	ENSMODG00000006380	ENSMMUG00000016837	ENSOANG00000008263	ENSPPYG00000001953	ENSPPAG00000027250	ENSPTRG00000052739	ENSRNOG00000011550
ENSMUSG00000028944	ENSBTAG00000002917	ENSGALG00000006219	ENSGGOG00000014820	ENSG00000106617	ENSMODG00000004614	ENSMMUG00000010943	ENSOANG00000006167	ENSPPYG00000018197	ENSPPAG00000029923	ENSPTRG00000019889	ENSRNOG00000009085
ENSMUSG00000028950	ENSBTAG00000016734	ENSGALG00000046030	ENSGGOG00000006812	ENSG00000173662	ENSMODG00000005985	ENSMMUG00000018183	ENSOANG00000013347	ENSPPYG00000001939	ENSPPAG00000031209	ENSPTRG00000000090	ENSRNOG00000009708
ENSMUSG00000028952	ENSBTAG00000016735	ENSGALG00000000637	ENSGGOG00000006819	ENSG00000204859	ENSMODG00000000246	ENSMMUG00000032281	ENSOANG00000012292	ENSPPYG00000001938	ENSPPAG00000037668	ENSPTRG00000030844	ENSRNOG00000009595
ENSMUSG00000028962	ENSBTAG00000011226	ENSGALG00000034284	ENSGGOG00000016887	ENSG00000164889	ENSMODG00000004225	ENSMMUG00000020456	ENSOANG00000028311	ENSPPYG00000018184	ENSPPAG00000043617	ENSPTRG00000019873	ENSRNOG00000014347
ENSMUSG00000028967	ENSBTAG00000006609	ENSGALG00000000535	ENSGGOG00000006424	ENSG00000116285	ENSMODG00000009586	ENSMMUG00000042176	ENSOANG00000005771	ENSPPYG00000001924	ENSPPAG00000033866	ENSPTRG00000000103	ENSRNOG00000058186
ENSMUSG00000028973	ENSBTAG00000007759	ENSGALG00000031243	ENSGGOG00000016858	ENSG00000197150	ENSMODG00000003937	ENSMMUG00000020442	ENSOANG00000000774	ENSPPYG00000018180	ENSPPAG00000031904	ENSPTRG00000019870	ENSRNOG00000008557
ENSMUSG00000028975	ENSBTAG00000013538	ENSGALG00000002836	ENSGGOG00000012729	ENSG00000142655	ENSMODG00000002643	ENSMMUG00000019979	ENSOANG00000005858	ENSPPYG00000001898	ENSPPAG00000038193	ENSPTRG00000000132	ENSRNOG00000013498
ENSMUSG00000028980	ENSBTAG00000004246	ENSGALG00000002492	ENSGGOG00000010299	ENSG00000049239	ENSMODG00000009247	ENSMMUG00000016711	ENSOANG00000028303	ENSPPYG00000001914	ENSPPAG00000041310	ENSPTRG00000000113	ENSRNOG00000017523
ENSMUSG00000028982	ENSBTAG00000003177	ENSGALG00000002519	ENSGGOG00000006766	ENSG00000171612	ENSMODG00000003059	ENSMMUG00000043999	ENSOANG00000008171	ENSPPYG00000001912	ENSPPAG00000030519	ENSPTRG00000000115	ENSRNOG00000016949
ENSMUSG00000028989	ENSBTAG00000015340	ENSGALG00000003179	ENSGGOG00000010647	ENSG00000171819	ENSMODG00000011148	ENSMMUG00000006187	ENSOANG00000013326	ENSPPYG00000001890	ENSPPAG00000032143	ENSPTRG00000000143	ENSRNOG00000009589
ENSMUSG00000028995	ENSBTAG00000004575	ENSGALG00000010925	ENSGGOG00000040579	ENSG00000122591	ENSMODG00000001096	ENSMMUG00000000517	ENSOANG00000014208	ENSPPYG00000017738	ENSPPAG00000034349	ENSPTRG00000018981	ENSRNOG00000010517
ENSMUSG00000029003	ENSBTAG00000013275	ENSGALG00000004640	ENSGGOG00000009404	ENSG00000116670	ENSMODG00000011006	ENSMMUG00000023669	ENSOANG00000014926	ENSPPYG00000001885	ENSPPAG00000035539	ENSPTRG00000000149	ENSRNOG00000009134
ENSMUSG00000029004	ENSBTAG00000009207	ENSGALG00000008167	ENSGGOG00000000579	ENSG00000005483	ENSMODG00000017347	ENSMMUG00000022727	ENSOANG00000015039	ENSPPYG00000017888	ENSPPAG00000034379	ENSPTRG00000019563	ENSRNOG00000021614
ENSMUSG00000029005	ENSBTAG00000014359	ENSGALG00000004631	ENSGGOG00000006126	ENSG00000162490	ENSMODG00000010996	ENSMMUG00000014224	ENSOANG00000031005	ENSPPYG00000001884	ENSPPAG00000035523	ENSPTRG00000000150	ENSRNOG00000008911
ENSMUSG00000029009	ENSBTAG00000020698	ENSGALG00000004612	ENSGGOG00000012925	ENSG00000177000	ENSMODG00000010976	ENSMMUG00000007828	ENSOANG00000002743	ENSPPYG00000001880	ENSPPAG00000038114	ENSPTRG00000000153	ENSRNOG00000008553
ENSMUSG00000029012	ENSBTAG00000040058	ENSGALG00000008175	ENSGGOG00000001011	ENSG00000164815	ENSMODG00000017291	ENSMMUG00000012066	ENSOANG00000015042	ENSPPYG00000017886	ENSPPAG00000040711	ENSPTRG00000019561	ENSRNOG00000011519
