ensembl_gene_id	pabelii_homolog_ensembl_gene	pabelii_homolog_associated_gene_name	pabelii_homolog_ensembl_peptide	pabelii_homolog_chromosome	pabelii_homolog_chrom_start	pabelii_homolog_chrom_end	pabelii_homolog_canonical_transcript_protein	pabelii_homolog_subtype	pabelii_homolog_orthology_type	pabelii_homolog_perc_id	pabelii_homolog_perc_id_r1	pabelii_homolog_goc_score	pabelii_homolog_wga_coverage	pabelii_homolog_dn	pabelii_homolog_ds	pabelii_homolog_orthology_confidence
ENSMUSG00000029559	ENSPPYG00000005043	C12orf43	ENSPPYP00000005746	12	123225834	123241554	ENSMUSP00000031538	Euarchontoglires	ortholog_one2one	65.2344	62.782	75	50	0.24	0.8266	1
ENSMUSG00000025701	ENSPPYG00000002228	ALOX5	ENSPPYP00000002602	10	44102423	44165675	ENSMUSP00000026795	Euarchontoglires	ortholog_one2one	86.0534	93.0979	100	58.06	0.0351	0.7697	1
ENSMUSG00000063887	ENSPPYG00000014309	NLGN1	ENSPPYP00000016004	3	177239606	177937184	ENSMUSP00000142200	Euarchontoglires	ortholog_one2one	95.7295	98.0559	100	89.15	0.0103	0.3685	1
ENSMUSG00000023328	ENSPPYG00000017434	ACHE	ENSPPYP00000019545	7	9966311	9971472	ENSMUSP00000024099	Eutheria	ortholog_one2one	74.9186	75.6579	100	100	0.1545	0.95	1
ENSMUSG00000026064	ENSPPYG00000016743	PTP4A1	ENSPPYP00000018734	6	63795741	63806176	ENSMUSP00000156862	Boreoeutheria	ortholog_one2many	99.422	99.422	25	NA	0.0027	0.2398	0
ENSMUSG00000060002	ENSPPYG00000004875	CHPT1	ENSPPYP00000005565	12	103080057	103113027	ENSMUSP00000112708	Eutheria	ortholog_one2one	77.3399	88.9518	50	100	0.0498	0.3136	1
ENSMUSG00000027359	ENSPPYG00000006466	SLC27A2	ENSPPYP00000024675	15	46774697	46829363	ENSMUSP00000057595	Euarchontoglires	ortholog_one2one	82.7419	80.5338	100	100	0.0937	0.6444	1
ENSMUSG00000042035	ENSPPYG00000000981	IGSF3	ENSPPYP00000001144	1	111493030	111588486	ENSMUSP00000048900	Eutheria	ortholog_one2one	82.077	79.8696	100	10.11	0.1042	0.9323	1
ENSMUSG00000117310	ENSPPYG00000016743	PTP4A1	ENSPPYP00000018734	6	63795741	63806176	ENSMUSP00000027232	Boreoeutheria	ortholog_one2many	99.422	99.422	50	NA	0.0027	0.2398	0
ENSMUSG00000035437	ENSPPYG00000019586	RABGAP1	ENSPPYP00000021947	9	119790767	119958776	ENSMUSP00000061624	Euarchontoglires	ortholog_one2one	96.8985	96.8075	100	91.16	0.0136	0.4312	1
ENSMUSG00000054302	ENSPPYG00000005735	EAPP	ENSPPYP00000006517	14	34248096	34276735	ENSMUSP00000123698	Euarchontoglires	ortholog_one2one	87.5445	86.3158	100	0	0.068	0.7619	1
ENSMUSG00000022858	ENSPPYG00000014374	TRA2B	ENSPPYP00000016079	3	189748376	189770464	ENSMUSP00000124846	Eutheria	ortholog_one2one	100	100	100	100	0	0	1
ENSMUSG00000091243	ENSPPYG00000013637	VGLL3	ENSPPYP00000015246	3	54028308	54072977	ENSMUSP00000131500	Eutheria	ortholog_one2one	88.9231	88.6503	100	100	0.0525	0.3011	1
ENSMUSG00000048707	ENSPPYG00000019814		ENSPPYP00000022217	9	134196410	134205163	ENSMUSP00000109975	Euarchontoglires	ortholog_one2one	36.4486	67.5743	100	100	0.2185	0.9055	0
ENSMUSG00000035355	ENSPPYG00000008397	KCNH4	ENSPPYP00000009443	17	47266028	47288114	ENSMUSP00000102986	Euarchontoglires	ortholog_one2one	89.9804	90.0688	100	100	0.0491	0.5249	1
ENSMUSG00000023224	ENSPPYG00000003268	SERPING1	ENSPPYP00000003756	11	19266999	19284015	ENSMUSP00000023994	Euarchontoglires	ortholog_one2one	66.4683	67	100	0	0.201	0.6373	1
ENSMUSG00000041697	ENSPPYG00000005028	COX6A1	ENSPPYP00000005730	12	122649886	122652556	ENSMUSP00000047661	Eutheria	ortholog_one2one	79.4643	81.6514	100	97.2	0.1122	0.7476	1
ENSMUSG00000021832	ENSPPYG00000005820	PSMC6	ENSPPYP00000006612	14	53183667	53206120	ENSMUSP00000022380	Euarchontoglires	ortholog_one2one	100	96.5261	100	0	0	0	1
ENSMUSG00000034660	ENSPPYG00000010441	GALP	ENSPPYP00000011698	19	58128420	58139187	ENSMUSP00000037408	Euarchontoglires	ortholog_one2one	61.5385	62.069	75	98	0.2988	0.4697	1
ENSMUSG00000002057	ENSPPYG00000008096	FOXN1	ENSPPYP00000009103	17	23254817	23268407	ENSMUSP00000103929	Euarchontoglires	ortholog_one2one	86.8827	86.8827	100	100	0.0671	0.5203	1
ENSMUSG00000024810	ENSPPYG00000019231	IL33	ENSPPYP00000021536	9	56552884	56587874	ENSMUSP00000025724	Euarchontoglires	ortholog_one2one	52.6316	51.8519	100	50	0.3405	0.9587	1
ENSMUSG00000029431	ENSPPYG00000005064	B3GNT4	ENSPPYP00000005769	12	124538821	124541598	ENSMUSP00000031384	Euarchontoglires	ortholog_one2one	78.8571	73.0159	75	100	0.1287	0.841	1
ENSMUSG00000045098	ENSPPYG00000002973	KMT5B	ENSPPYP00000003448	11	7909061	7971954	ENSMUSP00000109606	Euarchontoglires	ortholog_one2one	87.6557	87.4576	100	100	0.0586	0.6112	1
ENSMUSG00000019471	ENSPPYG00000009551	CDC37	ENSPPYP00000010713	19	10526827	10541150	ENSMUSP00000019615	Euarchontoglires	ortholog_one2one	83.1135	93.1953	50	0	0.0335	1.4793	0
ENSMUSG00000033964	ENSPPYG00000000388	ZBTB41	ENSPPYP00000000439	1	53236012	53282888	ENSMUSP00000045570	Euarchontoglires	ortholog_one2one	93.7225	93.6194	100	100	0.0286	0.6173	1
ENSMUSG00000075467	ENSPPYG00000019769	DNLZ	ENSPPYP00000022168	9	133323713	133325656	ENSMUSP00000028295	Eutheria	ortholog_one2one	70.0565	68.8889	100	100	0.1667	0.9176	1
ENSMUSG00000058407	ENSPPYG00000014747		ENSPPYP00000016472	4	63242982	63243455	ENSMUSP00000125491	Euarchontoglires	ortholog_one2one	61.5044	87.9747	0	0	0.0654	0.6746	0
ENSMUSG00000032615	ENSPPYG00000008030	NT5M	ENSPPYP00000009031	17	17647710	17681014	ENSMUSP00000099756	Euarchontoglires	ortholog_one2one	85.4545	82.4561	100	86.49	0.0728	0.6084	1
ENSMUSG00000024331	ENSPPYG00000009084	DSC2	ENSPPYP00000010200	18	43028820	43065630	ENSMUSP00000074702	Euarchontoglires	ortholog_one2one	73.3925	73.2301	100	100	0.1671	0.7975	1
ENSMUSG00000074895	ENSPPYG00000016077		ENSPPYP00000017992	5	179308797	179313163	ENSMUSP00000118697	Eutheria	ortholog_one2one	58	66.8203	100	100	0.2214	1.0312	1
ENSMUSG00000051998	ENSPPYG00000000328	LAX1	ENSPPYP00000000363	1	46437225	46446398	ENSMUSP00000131126	Euarchontoglires	ortholog_one2one	49.6315	50.7538	100	80.78	0.3669	0.4783	0
ENSMUSG00000051920	ENSPPYG00000018818		ENSPPYP00000021114	8	114706171	114912637	ENSMUSP00000067325	Euarchontoglires	ortholog_one2one	76.1317	94.8718	100	100	0.024	0.3294	1
ENSMUSG00000045471	ENSPPYG00000008396	HCRT	ENSPPYP00000009442	17	47261556	47262850	ENSMUSP00000057578	Eutheria	ortholog_one2one	83.0769	82.4427	100	100	0.1002	0.8628	1
ENSMUSG00000025223	ENSPPYG00000002593	LDB1	ENSPPYP00000003016	10	101141674	101156207	ENSMUSP00000139562	Theria	ortholog_one2one	99.7567	99.7567	100	0	0.001	0.3402	1
ENSMUSG00000037523	ENSPPYG00000010808	MAVS	ENSPPYP00000012072	20	24429274	24440832	ENSMUSP00000105828	Euarchontoglires	ortholog_one2one	50.8946	47.4954	100	21.51	0.4179	0.6749	0
ENSMUSG00000056258	ENSPPYG00000018888	KCNQ3	ENSPPYP00000021192	8	139994343	140353925	ENSMUSP00000063380	Euarchontoglires	ortholog_one2one	95.3036	95.4128	100	100	0.0219	0.4206	1
ENSMUSG00000003378	ENSPPYG00000010034		ENSPPYP00000011230	19	43268586	43340328	ENSMUSP00000003468	Euarchontoglires	ortholog_one2one	68.4372	95.1705	100	81.25	0.0121	0.6566	1
ENSMUSG00000018651	ENSPPYG00000008218	TADA2A	ENSPPYP00000009236	17	32226012	32293533	ENSMUSP00000018795	Euarchontoglires	ortholog_one2one	96.8397	96.8397	75	63.18	0.0135	0.4166	1
ENSMUSG00000067049	ENSPPYG00000017170	UNC93A	ENSPPYP00000019230	6	170936297	170968603	ENSMUSP00000156756	Euarchontoglires	ortholog_one2many	69.869	70.0219	25	0	0.1861	1.2155	0
ENSMUSG00000020111	ENSPPYG00000002352	MICU1	ENSPPYP00000002731	10	62572267	62845062	ENSMUSP00000020311	Eutheria	ortholog_one2one	91.0973	91.6667	100	94.48	0.0463	0.6162	1
ENSMUSG00000039377	ENSPPYG00000000202	HLX	ENSPPYP00000000206	1	28772825	28778514	ENSMUSP00000040505	Euarchontoglires	ortholog_one2one	87.8151	84.2742	100	72.52	0.0619	0.6944	1
ENSMUSG00000028998	ENSPPYG00000017739	TOMM7	ENSPPYP00000019883	7	61639287	61643853	ENSMUSP00000030851	Euarchontoglires	ortholog_one2one	87.2727	96	50	0	0.0195	0.405	0
ENSMUSG00000028347	ENSPPYG00000029421	TMEFF1	ENSPPYP00000023655	9	96304036	96413619	ENSMUSP00000030032	Euarchontoglires	ortholog_one2one	93.8172	77.0419	100	50.93	0.0371	0.6038	1
ENSMUSG00000078716	ENSPPYG00000019079	TMEM8B	ENSPPYP00000021377	9	25705752	25733455	ENSMUSP00000103497	Mammalia	ortholog_one2one	96.6102	96.6102	100	91.84	0.0175	0.507	1
ENSMUSG00000035011	ENSPPYG00000010584		ENSPPYP00000011849	19_random	6631415	6632677	ENSMUSP00000047333	Boreoeutheria	ortholog_one2one	67.1353	90.7363	25	0	0.0333	2.3571	0
ENSMUSG00000019373	ENSPPYG00000008029	COPS3	ENSPPYP00000009030	17	17596933	17634212	ENSMUSP00000019517	Euarchontoglires	ortholog_one2one	99.5272	99.5272	100	100	0.0021	0.4442	1
ENSMUSG00000024370	ENSPPYG00000015823	CDC23	ENSPPYP00000017692	5	139750467	139782088	ENSMUSP00000122420	Euarchontoglires	ortholog_one2one	95.4774	95.4774	100	100	0.0238	0.4954	1
ENSMUSG00000006651	ENSPPYG00000009886	APLP1	ENSPPYP00000011068	19	36691773	36703208	ENSMUSP00000006828	Euarchontoglires	ortholog_one2one	88.8379	89.2473	100	100	0.0522	0.5175	1
ENSMUSG00000029925	ENSPPYG00000018052	TBXAS1	ENSPPYP00000020255	7	137079348	137258692	ENSMUSP00000003017	Euarchontoglires	ortholog_one2one	80.6754	80.5243	100	94.7	0.1183	0.5054	1
ENSMUSG00000032415	ENSPPYG00000016801	UBE3D	ENSPPYP00000018809	6	83738936	83913115	ENSMUSP00000034986	Euarchontoglires	ortholog_one2one	72.8261	74.4444	100	100	0.1232	0.4365	1
ENSMUSG00000020451	ENSPPYG00000011730		ENSPPYP00000013085	22	26179965	26246378	ENSMUSP00000099162	Euarchontoglires	ortholog_one2one	83.8558	92.4007	100	100	0.0377	0.6081	1
ENSMUSG00000040690	ENSPPYG00000001610	COL16A1	ENSPPYP00000001858	1	198553114	198605750	ENSMUSP00000035802	Euarchontoglires	ortholog_one2one	87.9747	88.0862	100	100	0.0621	0.3962	1
ENSMUSG00000001924	ENSPPYG00000020287	UBA1	ENSPPYP00000022706	X	47987070	48003090	ENSMUSP00000001989	Euarchontoglires	ortholog_one2one	95.2741	95.4545	100	100	0.0243	0.4803	1
ENSMUSG00000022488	ENSPPYG00000004606	NCKAP1L	ENSPPYP00000005254	12	54278028	54323858	ENSMUSP00000035400	Euarchontoglires	ortholog_one2one	94.3563	94.6903	100	100	0.0266	0.4354	1
ENSMUSG00000040490	ENSPPYG00000016582	LRFN2	ENSPPYP00000018547	6	40450988	40656742	ENSMUSP00000047573	Euarchontoglires	ortholog_one2one	95.1777	95.057	100	50	0.0231	0.8174	1
ENSMUSG00000020572	ENSPPYG00000018270	NAMPT	ENSPPYP00000020466	7_random	11804884	11843589	ENSMUSP00000020886	Euarchontoglires	ortholog_one2one	96.1303	96.1303	0	85.56	0.018	0.3787	1
ENSMUSG00000022357	ENSPPYG00000019017	KLHL38	ENSPPYP00000021320	8_random	7316563	7326810	ENSMUSP00000022985	Euarchontoglires	ortholog_one2one	83.9931	83.9931	0	0	0.0862	0.7488	0
ENSMUSG00000022358	ENSPPYG00000018858		ENSPPYP00000021159	8	131136879	131165621	ENSMUSP00000022986	Eutheria	ortholog_one2one	62.2535	87.0079	100	100	0.0819	0.75	1
ENSMUSG00000017747	ENSPPYG00000008395	GHDC	ENSPPYP00000009441	17	47252525	47256747	ENSMUSP00000017891	Euarchontoglires	ortholog_one2one	73.4962	73.7736	100	100	0.1626	0.518	1
ENSMUSG00000089911	ENSPPYG00000001122	MFSD14A	ENSPPYP00000001300	1	128425475	128472571	ENSMUSP00000029570	Euarchontoglires	ortholog_one2one	100	100	100	100	0	0	1
ENSMUSG00000028519	ENSPPYG00000001299	DAB1	ENSPPYP00000001515	1	172190958	172632160	ENSMUSP00000102443	Euarchontoglires	ortholog_one2one	96.3964	96.3964	75	100	0.0176	0.2548	1
ENSMUSG00000030217	ENSPPYG00000004326	ART4	ENSPPYP00000004941	12	15305765	15319830	ENSMUSP00000032341	Euarchontoglires	ortholog_one2one	59.6667	57.5563	75	100	0.2492	0.7045	1
ENSMUSG00000036634	ENSPPYG00000009857	MAG	ENSPPYP00000011036	19	36070204	36103678	ENSMUSP00000139564	Eutheria	ortholog_one2one	84.5361	78.4689	100	34.9	0.0881	1.1842	1
ENSMUSG00000044338	ENSPPYG00000003280	APLNR	ENSPPYP00000003768	11	19659817	19663432	ENSMUSP00000053638	Euarchontoglires	ortholog_one2one	91.2467	90.5263	100	100	0.0442	0.8639	1
ENSMUSG00000061436	ENSPPYG00000018051	HIPK2	ENSPPYP00000020253	7	136804790	136973405	ENSMUSP00000124133	Euarchontoglires	ortholog_one2one	91.6388	96.4789	100	98.22	0.0158	0.4168	1
ENSMUSG00000020475	ENSPPYG00000017599	PGAM2	ENSPPYP00000019725	7	40066721	40069500	ENSMUSP00000020768	Euarchontoglires	ortholog_one2one	92.0949	92.0949	100	100	0.0398	0.9123	1
ENSMUSG00000041044	ENSPPYG00000002276	LRIT1	ENSPPYP00000002653	10	50685124	50694684	ENSMUSP00000113964	Euarchontoglires	ortholog_one2one	79.4872	79.6148	100	100	0.1225	0.8494	1
ENSMUSG00000043633	ENSPPYG00000019081		ENSPPYP00000021379	9	25738997	25741896	ENSMUSP00000057398	Euarchontoglires	ortholog_one2one	25.8727	80.7692	100	100	0.1141	0.3903	0
ENSMUSG00000018474	ENSPPYG00000007940	CHD3	ENSPPYP00000008928	17	7894646	7918929	ENSMUSP00000104301	Euarchontoglires	ortholog_one2one	88.5645	94.8905	100	100	0.0283	0.5142	1
ENSMUSG00000018776	ENSPPYG00000007923		ENSPPYP00000008910	17	7498404	7499417	ENSMUSP00000156297	Euarchontoglires	ortholog_one2one	81.4917	87.2781	100	100	0.0798	0.4871	1
ENSMUSG00000052155	ENSPPYG00000012834	ACVR2A	ENSPPYP00000014326	2b	37262877	37347481	ENSMUSP00000067305	Euarchontoglires	ortholog_one2one	99.6101	99.6101	100	100	0.0018	0.245	1
ENSMUSG00000027957	ENSPPYG00000001123	SLC35A3	ENSPPYP00000001301	1	128487464	128557333	ENSMUSP00000029569	Euarchontoglires	ortholog_one2one	94.4785	83.9237	100	0	0.0279	0.4758	1
ENSMUSG00000002107	ENSPPYG00000002083	CELF2	ENSPPYP00000002413	10	11549816	11886499	ENSMUSP00000110574	Euarchontoglires	ortholog_one2one	96.1977	98.4436	100	95.12	0.0029	0.1994	1
ENSMUSG00000032135	ENSPPYG00000003963	MCAM	ENSPPYP00000004541	11	116258880	116266775	ENSMUSP00000034650	Euarchontoglires	ortholog_one2one	75.6173	75.8514	75	100	0.1376	0.599	1
ENSMUSG00000049028	ENSPPYG00000014463		ENSPPYP00000016174	3_random	833459	834873	ENSMUSP00000054778	Euarchontoglires	ortholog_many2many	48.2759	56.4103	0	NA	0.3144	0.6004	0
ENSMUSG00000049028	ENSPPYG00000002109		ENSPPYP00000002447	10	15700176	15709118	ENSMUSP00000054778	Euarchontoglires	ortholog_many2many	57.3668	62.6712	0	NA	0.2563	0.6914	0
ENSMUSG00000049028	ENSPPYG00000014498		ENSPPYP00000016205	3_random	19818959	19820341	ENSMUSP00000054778	Euarchontoglires	ortholog_many2many	52.0376	62.8788	0	NA	0.2463	0.587	0
ENSMUSG00000026849	ENSPPYG00000019684	TOR1A	ENSPPYP00000022062	9	126722199	126732771	ENSMUSP00000028200	Eutheria	ortholog_one2one	91.5916	83.7912	100	50	0.0393	0.7819	1
ENSMUSG00000057054	ENSPPYG00000007854	INCA1	ENSPPYP00000008843	17	4921876	4924714	ENSMUSP00000073311	Euarchontoglires	ortholog_one2one	55.4113	63.6816	75	100	0.2171	0.4462	1
ENSMUSG00000040734	ENSPPYG00000010118		ENSPPYP00000011317	19	46641415	46656776	ENSMUSP00000047839	Euarchontoglires	ortholog_one2one	43.3252	87.715	100	56.17	0.0777	1.3063	0
ENSMUSG00000072676	ENSPPYG00000002293	TMEM254	ENSPPYP00000002668	10	55182502	55200464	ENSMUSP00000098374	Eutheria	ortholog_one2many	64.3411	67.4797	25	0	0.2201	0.5894	0
ENSMUSG00000035181	ENSPPYG00000005725	HEATR5A	ENSPPYP00000006508	14	30933645	31074744	ENSMUSP00000043115	Euarchontoglires	ortholog_one2one	83.4642	87.1861	100	100	0.0695	0.5731	1
ENSMUSG00000032485	ENSPPYG00000013918	SCAP	ENSPPYP00000015570	3	99143815	99177261	ENSMUSP00000095953	Euteleostomi	ortholog_one2one	92.0063	91.8623	100	100	0.0423	0.5433	1
ENSMUSG00000041859	ENSPPYG00000016705	MCM3	ENSPPYP00000018688	6	52612317	52633586	ENSMUSP00000059192	Euarchontoglires	ortholog_one2one	87.5616	93.0628	100	100	0.0378	0.5828	1
ENSMUSG00000003847	ENSPPYG00000007507	NFAT5	ENSPPYP00000008476	16	57034647	57174885	ENSMUSP00000127784	Euarchontoglires	ortholog_one2one	90.7861	92.1517	100	99.44	0.0395	0.2997	1
ENSMUSG00000028940	ENSPPYG00000001944	HES2	ENSPPYP00000002254	1	224096759	224099084	ENSMUSP00000030782	Eutheria	ortholog_one2one	71.9745	65.3179	100	100	0.1857	1.0538	1
ENSMUSG00000031918	ENSPPYG00000003792	MTMR2	ENSPPYP00000004337	11	91852317	91947404	ENSMUSP00000034396	Eutheria	ortholog_one2one	94.8678	95.3125	100	68.43	0.0278	0.4592	1
ENSMUSG00000026072	ENSPPYG00000012109	IL1R1	ENSPPYP00000013505	2a	9783597	9810057	ENSMUSP00000027241	Euarchontoglires	ortholog_one2one	67.3611	68.1898	100	93.85	0.2143	0.8153	1
ENSMUSG00000022012	ENSPPYG00000005324	ENOX1	ENSPPYP00000006065	13	43218331	43462861	ENSMUSP00000022589	Euarchontoglires	ortholog_one2one	97.5117	91.2664	100	100	0.012	0.5207	1
ENSMUSG00000025938	ENSPPYG00000018656	SLCO5A1	ENSPPYP00000020930	8	71968524	72138080	ENSMUSP00000111062	Euarchontoglires	ortholog_one2one	88.7059	88.9151	100	100	0.0605	0.4673	1
ENSMUSG00000064120	ENSPPYG00000016580	MOCS1	ENSPPYP00000018545	6	39940050	39970103	ENSMUSP00000133694	Eutheria	ortholog_one2one	54.2453	89.6104	100	92.72	0.0482	0.7445	1
ENSMUSG00000001946	ENSPPYG00000004020	ESAM	ENSPPYP00000004596	11	121717322	121726207	ENSMUSP00000002011	Euarchontoglires	ortholog_one2one	69.797	70.5128	100	100	0.2028	0.5128	1
ENSMUSG00000079557	ENSPPYG00000009505		ENSPPYP00000010663	19	8634596	8661496	ENSMUSP00000065225	Eutheria	ortholog_one2one	43.9024	80.2548	100	0	0.0771	0.8718	0
ENSMUSG00000003279	ENSPPYG00000009027		ENSPPYP00000010132	18	28625518	29025359	ENSMUSP00000122896	Euarchontoglires	ortholog_one2one	64.1129	94.5022	50	90.63	0.0322	0.5262	1
ENSMUSG00000022257	ENSPPYG00000018771		ENSPPYP00000021054	8	104172602	104226654	ENSMUSP00000022867	Eutheria	ortholog_one2one	78.8546	92.7461	75	96.67	0.0368	0.497	1
ENSMUSG00000053907	ENSPPYG00000012229	MAT2A	ENSPPYP00000013638	2a	24614648	24620752	ENSMUSP00000087118	Euarchontoglires	ortholog_one2one	99.4937	99.4937	100	100	0.0023	0.3492	1
ENSMUSG00000076761	ENSPPYG00000005616	TRAV13-1	ENSPPYP00000006386	14	21297868	21298370	ENSMUSP00000100347	Euarchontoglires	ortholog_one2many	64.9123	66.0714	25	0	0.2179	0.6381	0
ENSMUSG00000076762	ENSPPYG00000005620	TRAV9-2	ENSPPYP00000006390	14	21376237	21376713	ENSMUSP00000100348	Euarchontoglires	ortholog_one2many	70.5357	70.5357	25	NA	0.159	0.4879	0
ENSMUSG00000104620	ENSPPYG00000005614	TRAV12-1	ENSPPYP00000006384	14	21267591	21268114	ENSMUSP00000142920	Euarchontoglires	ortholog_many2many	56.25	55.7522	25	0	0.3086	0.4727	0
ENSMUSG00000104620	ENSPPYG00000005617	TRAV12-3	ENSPPYP00000006387	14	21321556	21408089	ENSMUSP00000142920	Euarchontoglires	ortholog_many2many	58.9286	56.8966	25	0	0.2825	0.5863	0
ENSMUSG00000026189	ENSPPYG00000013150	PECR	ENSPPYP00000014695	2b	107807110	107854834	ENSMUSP00000027381	Euarchontoglires	ortholog_one2one	72.2772	68.0124	100	100	0.1883	0.619	1
ENSMUSG00000055491	ENSPPYG00000002594	PPRC1	ENSPPYP00000003017	10	101170563	101186875	ENSMUSP00000107530	Euarchontoglires	ortholog_one2one	64.9635	72.752	100	100	0.1658	0.4	1
ENSMUSG00000023050	ENSPPYG00000004582	MAP3K12	ENSPPYP00000005225	12	53253058	53260085	ENSMUSP00000023812	Euarchontoglires	ortholog_one2one	92.455	95.5762	100	100	0.0201	0.3732	1
ENSMUSG00000035914	ENSPPYG00000006626	CD276	ENSPPYP00000007514	15	71101385	71117830	ENSMUSP00000129418	Eutheria	ortholog_one2one	88.2911	52.2472	100	0	0.0581	0.6214	1
ENSMUSG00000026966	ENSPPYG00000019813	SSNA1	ENSPPYP00000022216	9	134193280	134194454	ENSMUSP00000028342	Euarchontoglires	ortholog_one2one	97.479	97.479	100	100	0.011	1.5565	1
ENSMUSG00000040097	ENSPPYG00000007019		ENSPPYP00000007940	16	3071733	3089740	ENSMUSP00000040022	Euarchontoglires	ortholog_one2one	47.8455	65.0505	50	NA	0.1296	1.6646	0
ENSMUSG00000045340	ENSPPYG00000010350		ENSPPYP00000011592	19	54954524	54955581	ENSMUSP00000154041	Eutheria	ortholog_many2many	41.2752	43.7722	25	NA	0.4888	1.3148	0
ENSMUSG00000045340	ENSPPYG00000010555	PONPYGV1R1805	ENSPPYP00000011818	19_random	4652628	4653530	ENSMUSP00000154041	Eutheria	ortholog_many2many	45.9732	45.5149	0	NA	0.4786	1.3625	0
ENSMUSG00000043065	ENSPPYG00000013539	SPICE1	ENSPPYP00000015139	3	19329180	19391632	ENSMUSP00000058832	Euarchontoglires	ortholog_one2one	75.6977	76.1404	100	78.75	0.1396	0.5813	1
ENSMUSG00000051502	ENSPPYG00000017433		ENSPPYP00000019544	7	9964215	9964841	ENSMUSP00000056156	Eutheria	ortholog_one2one	76.9585	79.9043	100	100	0.12	0.8475	1
ENSMUSG00000013611	ENSPPYG00000018789	SNX31	ENSPPYP00000021075	8	107094866	107171452	ENSMUSP00000124063	Euarchontoglires	ortholog_one2one	75.8542	75.6818	50	100	0.1473	0.5532	1
ENSMUSG00000034259	ENSPPYG00000018959	EXOSC4	ENSPPYP00000021264	8	152436700	152438549	ENSMUSP00000050940	Euarchontoglires	ortholog_one2one	92.6531	94.9791	100	100	0.0238	0.7228	1
ENSMUSG00000022562	ENSPPYG00000018958		ENSPPYP00000021263	8	152410008	152417765	ENSMUSP00000129100	Euarchontoglires	ortholog_one2one	67.7019	92.4708	100	100	0.0402	0.8603	1
ENSMUSG00000025885	ENSPPYG00000009155	MYO5B	ENSPPYP00000010285	18	62205720	62578810	ENSMUSP00000073790	Euarchontoglires	ortholog_one2one	89.714	88.2098	100	100	0.0532	0.6342	1
ENSMUSG00000022808	ENSPPYG00000013461	SNX4	ENSPPYP00000015056	3	7052579	7135961	ENSMUSP00000023502	Euarchontoglires	ortholog_one2one	94.2222	94.2222	75	100	0.0298	0.462	1
ENSMUSG00000024620	ENSPPYG00000015943	PDGFRB	ENSPPYP00000017839	5	152064298	152108958	ENSMUSP00000025522	Euarchontoglires	ortholog_one2one	85.8053	85.2622	100	70	0.073	0.8099	1
ENSMUSG00000015536	ENSPPYG00000015453	MOCS2	ENSPPYP00000017268	5	54334041	54343313	ENSMUSP00000125797	Euarchontoglires	ortholog_one2one	81.4815	81.9149	100	59.4	0.1013	0.4415	1
ENSMUSG00000020593	ENSPPYG00000012643	LPIN1	ENSPPYP00000014114	2a	100797004	100889205	ENSMUSP00000070583	Euarchontoglires	ortholog_one2one	87.987	87.8919	100	71.9	0.0656	0.7708	1
ENSMUSG00000004934	ENSPPYG00000009394		ENSPPYP00000010535	19	4069709	4097687	ENSMUSP00000005064	Eutheria	ortholog_one2one	70.4142	93.7008	50	67.33	0.0199	1.1948	0
ENSMUSG00000040680	ENSPPYG00000007020		ENSPPYP00000007942	16	3103545	3105807	ENSMUSP00000046369	Euarchontoglires	ortholog_one2one	41.2148	90.4762	75	100	0.0509	0.9197	0
ENSMUSG00000026254	ENSPPYG00000010753		ENSPPYP00000012018	20	15740242	15740496	ENSMUSP00000108859	Theria	ortholog_one2one	28.1633	81.1765	0	NA	0.0946	0.4915	0
ENSMUSG00000039246	ENSPPYG00000000212	LYPLAL1	ENSPPYP00000000218	1	30537342	30576071	ENSMUSP00000048229	Eutheria	ortholog_one2one	74.0586	74.0586	100	0.52	0.1664	0.6792	1
ENSMUSG00000038425	ENSPPYG00000009169	POLI	ENSPPYP00000010300	18	66912949	66938620	ENSMUSP00000112563	Euarchontoglires	ortholog_one2one	68.3853	76.3636	100	48.49	0.1344	0.7358	1
ENSMUSG00000051335	ENSPPYG00000016241	GFOD1	ENSPPYP00000018163	6	13846509	13991132	ENSMUSP00000062662	Eutheria	ortholog_one2one	98.2051	98.2051	100	100	0.0072	1.6265	1
ENSMUSG00000059208	ENSPPYG00000009506	HNRNPM	ENSPPYP00000010664	19	8667684	8709943	ENSMUSP00000120115	Euarchontoglires	ortholog_one2one	92.0439	97.1056	100	90.71	0.0124	0.2806	1
ENSMUSG00000043029	ENSPPYG00000007814	TRPV3	ENSPPYP00000008800	17	3403890	3445513	ENSMUSP00000053755	Boreoeutheria	ortholog_one2one	83.0594	93.0595	100	100	0.0341	0.7016	1
ENSMUSG00000039826	ENSPPYG00000019650	TRUB2	ENSPPYP00000022020	9	125275340	125289707	ENSMUSP00000041848	Eutheria	ortholog_one2one	80.0604	81.2883	50	0	0.1108	0.6998	0
ENSMUSG00000028937	ENSPPYG00000001945	ACOT7	ENSPPYP00000002256	1	224132820	224263735	ENSMUSP00000129121	Euarchontoglires	ortholog_one2one	87.7604	88.6842	100	92.33	0.0605	0.7482	1
ENSMUSG00000021607	ENSPPYG00000015322	MRPL36	ENSPPYP00000017116	5	1807052	1807363	ENSMUSP00000022098	Euarchontoglires	ortholog_one2one	58.8235	58.2524	100	100	0.277	1.5118	1
