ensembl_gene_id	ggallus_homolog_ensembl_gene	ggallus_homolog_associated_gene_name	ggallus_homolog_ensembl_peptide	ggallus_homolog_chromosome	ggallus_homolog_chrom_start	ggallus_homolog_chrom_end	ggallus_homolog_canonical_transcript_protein	ggallus_homolog_subtype	ggallus_homolog_orthology_type	ggallus_homolog_perc_id	ggallus_homolog_perc_id_r1	ggallus_homolog_goc_score	ggallus_homolog_wga_coverage	ggallus_homolog_dn	ggallus_homolog_ds	ggallus_homolog_orthology_confidence
ENSMUSG00000062444	ENSGALG00000031492		ENSGALP00000048057	AADN04010946.1	1441	6362	ENSMUSP00000080739	Amniota	ortholog_one2many	20.1479	46.9828	25	NA	NA	NA	0
ENSMUSG00000062444	ENSGALG00000042970		ENSGALP00000056247	AADN04010946.1	6	1276	ENSMUSP00000080739	Amniota	ortholog_one2many	15.6192	81.6425	0	NA	NA	NA	0
ENSMUSG00000038916	ENSGALG00000031564		ENSGALP00000048082	3	59272812	59299770	ENSMUSP00000090293	Amniota	ortholog_one2one	73.0159	74.7562	100	98.11	NA	NA	1
ENSMUSG00000042292	ENSGALG00000012024	MRTFA	ENSGALP00000019596	1	50007129	50093845	ENSMUSP00000105207	Amniota	ortholog_one2one	73.1328	60.9334	100	46.99	NA	NA	1
ENSMUSG00000031229	ENSGALG00000007843	ATRX	ENSGALP00000012723	4	12860852	12935606	ENSMUSP00000109203	Amniota	ortholog_one2one	69.2246	70.8264	75	91.49	NA	NA	1
ENSMUSG00000020009	ENSGALG00000013865	IFNGR1	ENSGALP00000031140	3	54973932	54992674	ENSMUSP00000020188	Amniota	ortholog_one2one	24.9476	26.9231	100	14.32	NA	NA	0
ENSMUSG00000036553	ENSGALG00000015568	SH3TC1	ENSGALP00000025054	4	81396418	81418574	ENSMUSP00000070610	Sarcopterygii	ortholog_one2one	51.4859	51.6779	100	39.93	NA	NA	1
ENSMUSG00000034190	ENSGALG00000000409	CHMP7	ENSGALP00000000556	22	1264837	1273235	ENSMUSP00000047700	Amniota	ortholog_one2one	74.9446	75.4464	100	100	NA	NA	1
ENSMUSG00000022721	ENSGALG00000002094	TRMT2A	ENSGALP00000055491	15	1308497	1316735	ENSMUSP00000111304	Euteleostomi	ortholog_one2one	32.137	61.9497	75	55.88	NA	NA	1
ENSMUSG00000038518	ENSGALG00000012702	JARID2	ENSGALP00000020711	2	61265832	61471268	ENSMUSP00000134205	Amniota	ortholog_one2one	85.1702	85.1012	100	100	NA	NA	1
ENSMUSG00000068290	ENSGALG00000016003	DDRGK1	ENSGALP00000025738	4	89312783	89341907	ENSMUSP00000086988	Amniota	ortholog_one2one	60.3175	64.1892	100	50	NA	NA	1
ENSMUSG00000030342	ENSGALG00000017274	CD9	ENSGALP00000029405	1	74491375	74515119	ENSMUSP00000032492	Amniota	ortholog_one2one	71.6814	72.3214	50	91.22	NA	NA	1
ENSMUSG00000020918	ENSGALG00000003369	KAT2A	ENSGALP00000005317	27	5249880	5255688	ENSMUSP00000099407	Amniota	ortholog_one2one	82.2892	84.9502	75	100	NA	NA	1
ENSMUSG00000034959	ENSGALG00000016988	RUBCNL	ENSGALP00000027394	1	168099691	168119251	ENSMUSP00000045566	Amniota	ortholog_one2one	38.5185	34.076	100	100	NA	NA	1
ENSMUSG00000103585	ENSGALG00000036698		ENSGALP00000049984	AADN04001889.1	1413	3581	ENSMUSP00000142227	Amniota	ortholog_many2many	31.1404	39.3352	25	NA	NA	NA	0
ENSMUSG00000103585	ENSGALG00000044254		ENSGALP00000059235	KQ759455.1	10602	13052	ENSMUSP00000142227	Amniota	ortholog_many2many	36.8421	41.1765	25	NA	NA	NA	0
ENSMUSG00000103585	ENSGALG00000044463		ENSGALP00000059161	13	657884	660334	ENSMUSP00000142227	Amniota	ortholog_many2many	36.7325	41.0539	25	13.46	NA	NA	0
ENSMUSG00000103585	ENSGALG00000045569		ENSGALP00000063002	KQ759454.1	25150	39757	ENSMUSP00000142227	Amniota	ortholog_many2many	37.1711	41.5441	25	NA	NA	NA	0
ENSMUSG00000103585	ENSGALG00000046126		ENSGALP00000062905	AADN04000897.1	13524	16569	ENSMUSP00000142227	Amniota	ortholog_many2many	35.1974	34.9293	25	NA	NA	NA	0
ENSMUSG00000103585	ENSGALG00000044617		ENSGALP00000060419	AADN04006122.1	9761	12522	ENSMUSP00000142227	Amniota	ortholog_many2many	34.3202	34.2451	0	NA	NA	NA	0
ENSMUSG00000103585	ENSGALG00000044008		ENSGALP00000060370	AADN04007587.1	3672	6730	ENSMUSP00000142227	Amniota	ortholog_many2many	34.9781	34.9781	25	NA	NA	NA	0
ENSMUSG00000103585	ENSGALG00000045110		ENSGALP00000058921	AADN04000897.1	23369	26131	ENSMUSP00000142227	Amniota	ortholog_many2many	34.9781	34.6739	25	NA	NA	NA	0
ENSMUSG00000103585	ENSGALG00000045780		ENSGALP00000059480	13	619254	621698	ENSMUSP00000142227	Amniota	ortholog_many2many	36.6228	41.0319	0	13.46	NA	NA	0
ENSMUSG00000103585	ENSGALG00000031697		ENSGALP00000061416	AADN04007538.1	3625	6765	ENSMUSP00000142227	Amniota	ortholog_many2many	34.8684	35.0993	25	NA	NA	NA	0
ENSMUSG00000103585	ENSGALG00000045412		ENSGALP00000063079	AADN04002321.1	10036	12486	ENSMUSP00000142227	Amniota	ortholog_many2many	37.2807	41.6667	0	NA	NA	NA	0
ENSMUSG00000074676	ENSGALG00000043015	FOXS1	ENSGALP00000047360	20	10262866	10263984	ENSMUSP00000096806	Amniota	ortholog_one2one	27.6596	61.9048	100	94.87	NA	NA	1
ENSMUSG00000030649	ENSGALG00000032499		ENSGALP00000046621	1	194257667	194259937	ENSMUSP00000040286	Amniota	ortholog_many2many	72.3404	79.6875	25	76.48	NA	NA	1
ENSMUSG00000030649	ENSGALG00000036102		ENSGALP00000056428	AADN04006340.1	4735	7005	ENSMUSP00000040286	Amniota	ortholog_many2many	72.3404	79.6875	25	NA	NA	NA	0
ENSMUSG00000048424	ENSGALG00000021304		ENSGALP00000033703	Z	11028678	11040410	ENSMUSP00000055750	Amniota	ortholog_one2one	23.4694	53.4884	100	69.71	NA	NA	0
ENSMUSG00000009013	ENSGALG00000020999	DYNLL1	ENSGALP00000011575	15	9332406	9334064	ENSMUSP00000009157	Amniota	ortholog_one2many	98.8764	98.8764	100	100	NA	NA	1
ENSMUSG00000037974	ENSGALG00000034144		ENSGALP00000045159	5	14718105	14734238	ENSMUSP00000039699	Amniota	ortholog_one2many	25.6634	60.8096	0	18	NA	NA	0
ENSMUSG00000037974	ENSGALG00000031737		ENSGALP00000044352	5	14760117	14805890	ENSMUSP00000039699	Amniota	ortholog_one2many	35.2599	45.7763	75	38.56	NA	NA	1
ENSMUSG00000025860	ENSGALG00000008491	XIAP	ENSGALP00000013821	4	15719928	15737277	ENSMUSP00000026978	Amniota	ortholog_one2one	57.0564	57.4037	100	56.52	NA	NA	1
ENSMUSG00000022456	ENSGALG00000011913	SEPT3	ENSGALP00000019412	1	49477085	49488049	ENSMUSP00000023095	Amniota	ortholog_one2one	94.9555	91.4286	100	53.33	NA	NA	1
ENSMUSG00000021418	ENSGALG00000036074	RPP40	ENSGALP00000055635	2	65776433	65788131	ENSMUSP00000130290	Amniota	ortholog_one2one	65.5647	65.3846	100	100	NA	NA	1
ENSMUSG00000102543	ENSGALG00000038693		ENSGALP00000057035	13	1852536	1854490	ENSMUSP00000060949	Amniota	ortholog_one2many	17.9025	66.2745	75	97.41	NA	NA	0
ENSMUSG00000102543	ENSGALG00000036629		ENSGALP00000048320	13	1851537	1852461	ENSMUSP00000060949	Amniota	ortholog_one2many	17.9025	62.8253	75	97.56	NA	NA	0
ENSMUSG00000022474	ENSGALG00000038599	PMM1	ENSGALP00000055283	1	49620066	49625819	ENSMUSP00000023112	Amniota	ortholog_one2one	73.2824	65.0847	75	92.72	NA	NA	1
ENSMUSG00000041958	ENSGALG00000003665	PIGS	ENSGALP00000005799	19	5732371	5736475	ENSMUSP00000044871	Amniota	ortholog_one2one	64.1441	64.4928	100	56.58	NA	NA	1
ENSMUSG00000063450	ENSGALG00000011811	SYNE2	ENSGALP00000019252	5	53126301	53282964	ENSMUSP00000047697	Amniota	ortholog_one2one	47.2942	46.5759	100	94.86	NA	NA	1
ENSMUSG00000036672	ENSGALG00000028900	CENPT	ENSGALP00000042737	11	925643	942382	ENSMUSP00000038188	Amniota	ortholog_one2one	27.1845	21.9092	100	50	NA	NA	0
ENSMUSG00000002728	ENSGALG00000012587	NAA20	ENSGALP00000020525	7	36900022	36903563	ENSMUSP00000002805	Amniota	ortholog_one2one	92.5532	97.7528	0	100	NA	NA	1
ENSMUSG00000114635	ENSGALG00000012610	CTSV	ENSGALP00000020559	Z	41408607	41414029	ENSMUSP00000153567	Vertebrata	ortholog_one2many	45.9459	9.63173	50	47.46	NA	NA	0
ENSMUSG00000028883	ENSGALG00000006560	SEMA3A	ENSGALP00000010577	1	8824964	8995709	ENSMUSP00000030714	Amniota	ortholog_one2one	89.1192	85.1485	100	99.58	NA	NA	1
ENSMUSG00000050345	ENSGALG00000012610	CTSV	ENSGALP00000020559	Z	41408607	41414029	ENSMUSP00000089157	Vertebrata	ortholog_one2many	57.958	54.6742	50	93.63	NA	NA	1
ENSMUSG00000029561	ENSGALG00000013723	OASL	ENSGALP00000028664	12	3226395	3228407	ENSMUSP00000031542	Amniota	ortholog_one2many	38.189	40.7563	25	21.7	NA	NA	0
ENSMUSG00000005951	ENSGALG00000004637		ENSGALP00000007376	19	6652849	6660676	ENSMUSP00000006105	Amniota	ortholog_one2one	64.916	65.7447	100	100	NA	NA	1
ENSMUSG00000039774	ENSGALG00000013197	GALNT12	ENSGALP00000021525	2	88163640	88207592	ENSMUSP00000045721	Amniota	ortholog_one2one	71.5278	70.1874	25	100	NA	NA	1
ENSMUSG00000028988	ENSGALG00000026306	CTNNBIP1	ENSGALP00000041785	21	3540234	3551161	ENSMUSP00000030839	Amniota	ortholog_one2one	97.5309	97.5309	100	100	NA	NA	1
ENSMUSG00000061186	ENSGALG00000009279	SFMBT2	ENSGALP00000015080	1	3929632	4025430	ENSMUSP00000040575	Amniota	ortholog_one2one	64.3077	70.2128	50	37.81	NA	NA	1
ENSMUSG00000038540	ENSGALG00000006376	TMC3	ENSGALP00000057105	10	12084067	12101401	ENSMUSP00000046028	Amniota	ortholog_one2one	62.5664	62.1265	100	100	NA	NA	1
ENSMUSG00000005373	ENSGALG00000034960	MLXIPL	ENSGALP00000047840	19	169275	184322	ENSMUSP00000005507	Amniota	ortholog_one2one	48.8426	47.1508	50	89.02	NA	NA	1
ENSMUSG00000018648	ENSGALG00000027641	DUSP14	ENSGALP00000041996	19	8603612	8614984	ENSMUSP00000018792	Amniota	ortholog_one2one	81.8182	81.8182	100	100	NA	NA	1
ENSMUSG00000074874	ENSGALG00000012610	CTSV	ENSGALP00000020559	Z	41408607	41414029	ENSMUSP00000021884	Vertebrata	ortholog_one2many	42.4779	13.5977	50	NA	NA	NA	0
ENSMUSG00000021611	ENSGALG00000013183	TERT	ENSGALP00000021506	2	86021205	86050671	ENSMUSP00000022104	Amniota	ortholog_one2one	48.574	40.4903	100	50	NA	NA	1
ENSMUSG00000001827	ENSGALG00000017343	FOLR1	ENSGALP00000027972	1	194532764	194535871	ENSMUSP00000102598	Amniota	ortholog_one2many	59.2157	55.1095	0	92.87	NA	NA	1
ENSMUSG00000026827	ENSGALG00000012543	GPD2	ENSGALP00000020459	7	36256037	36296622	ENSMUSP00000130992	Amniota	ortholog_one2one	82.9436	82.9436	100	98.64	NA	NA	1
ENSMUSG00000029182	ENSGALG00000045407	C2orf70	ENSGALP00000058905	3	105704408	105706055	ENSMUSP00000031078	Amniota	ortholog_one2one	35	55.1181	100	43.99	NA	NA	1
ENSMUSG00000009654	ENSGALG00000004345	OIT3	ENSGALP00000006921	6	11229214	11258833	ENSMUSP00000009798	Amniota	ortholog_one2one	78.7546	78.1818	100	100	NA	NA	1
ENSMUSG00000054484	ENSGALG00000009260	TMEM62	ENSGALP00000015055	5	26043044	26063006	ENSMUSP00000064310	Amniota	ortholog_one2one	61.1198	61.6954	50	100	NA	NA	1
ENSMUSG00000042662	ENSGALG00000021017	DUSP15	ENSGALP00000010393	20	10270064	10277462	ENSMUSP00000123090	Amniota	ortholog_one2one	61.7021	67.4419	100	100	NA	NA	1
ENSMUSG00000064280	ENSGALG00000008309		ENSGALP00000061466	1	12739743	12791062	ENSMUSP00000110900	Amniota	ortholog_one2many	21.4944	43.4783	100	4.29	NA	NA	0
ENSMUSG00000064280	ENSGALG00000046379		ENSGALP00000060011	1	12724257	12735670	ENSMUSP00000110900	Amniota	ortholog_one2many	12.1801	51.9651	100	51.67	NA	NA	0
ENSMUSG00000061877	ENSGALG00000002097		ENSGALP00000003265	10	1317807	1319927	ENSMUSP00000120616	Amniota	ortholog_one2one	39.5349	43.871	25	50	NA	NA	1
ENSMUSG00000050592	ENSGALG00000003789	FAM78A	ENSGALP00000006003	17	6604164	6609807	ENSMUSP00000052826	Amniota	ortholog_one2one	81.2721	82.4373	100	100	NA	NA	1
ENSMUSG00000028849	ENSGALG00000021634	MAP7D1	ENSGALP00000034427	23	4094726	4105885	ENSMUSP00000054338	Amniota	ortholog_one2one	52.6005	49.0628	100	100	NA	NA	1
ENSMUSG00000025648	ENSGALG00000002099	PFKFB4	ENSGALP00000003271	12	1394466	1434613	ENSMUSP00000142378	Amniota	ortholog_one2one	85.7143	64.2173	0	98.4	NA	NA	1
ENSMUSG00000114432	ENSGALG00000012610	CTSV	ENSGALP00000020559	Z	41408607	41414029	ENSMUSP00000153232	Vertebrata	ortholog_one2many	36.7647	14.1643	50	0.67	NA	NA	0
ENSMUSG00000068877	ENSGALG00000000866	SELENBP1	ENSGALP00000058669	25	2758036	2768002	ENSMUSP00000088358	Amniota	ortholog_many2many	73.9407	74.0977	25	50	NA	NA	1
ENSMUSG00000068877	ENSGALG00000044765		ENSGALP00000054709	25	2740850	2741717	ENSMUSP00000088358	Amniota	ortholog_many2many	24.3644	63.8889	25	13.84	NA	NA	0
ENSMUSG00000068877	ENSGALG00000042695		ENSGALP00000047116	25	2751761	2752646	ENSMUSP00000088358	Amniota	ortholog_many2many	24.3644	63.8889	25	50	NA	NA	0
ENSMUSG00000068877	ENSGALG00000018415		ENSGALP00000001275	25	2732601	2737886	ENSMUSP00000088358	Amniota	ortholog_many2many	66.1017	64.8649	0	50	NA	NA	1
ENSMUSG00000044258	ENSGALG00000012610	CTSV	ENSGALP00000020559	Z	41408607	41414029	ENSMUSP00000021880	Vertebrata	ortholog_one2many	37.2263	14.4476	50	NA	NA	NA	0
ENSMUSG00000022893	ENSGALG00000040342	ADAMTS1	ENSGALP00000044909	1	103028117	103033674	ENSMUSP00000023610	Amniota	ortholog_one2one	70.6612	74.026	100	90.48	NA	NA	1
ENSMUSG00000061584	ENSGALG00000016761	LYG2	ENSGALP00000027012	1	132569388	132572872	ENSMUSP00000077422	Amniota	ortholog_one2many	37.5587	37.9147	100	50	NA	NA	1
ENSMUSG00000096010	ENSGALG00000025786	HIST1H4K	ENSGALP00000041526	1	48165722	48166033	ENSMUSP00000136357	Euteleostomi	ortholog_one2many	100	100	0	50	NA	NA	1
ENSMUSG00000045954	ENSGALG00000028174		ENSGALP00000040762	7	8205753	8213176	ENSMUSP00000055694	Amniota	ortholog_one2many	53.8278	57.398	100	74.18	NA	NA	1
ENSMUSG00000027079	ENSGALG00000007370	CLP1	ENSGALP00000011907	5	16996870	16999139	ENSMUSP00000129300	Amniota	ortholog_one2one	92.4706	92.4706	75	100	NA	NA	1
ENSMUSG00000029189	ENSGALG00000039549	SEL1L3	ENSGALP00000045414	4	73869036	73900827	ENSMUSP00000031090	Amniota	ortholog_one2one	62.3571	58.6921	100	89.65	NA	NA	1
ENSMUSG00000009647	ENSGALG00000004355	MCU	ENSGALP00000049377	6	11260831	11349950	ENSMUSP00000020312	Amniota	ortholog_one2one	83.4286	84.8837	100	100	NA	NA	1
ENSMUSG00000103749	ENSGALG00000036698		ENSGALP00000049984	AADN04001889.1	1413	3581	ENSMUSP00000142010	Amniota	ortholog_many2many	32.2894	41.4127	25	NA	NA	NA	0
ENSMUSG00000103749	ENSGALG00000044254		ENSGALP00000059235	KQ759455.1	10602	13052	ENSMUSP00000142010	Amniota	ortholog_many2many	37.581	42.6471	25	NA	NA	NA	0
ENSMUSG00000103749	ENSGALG00000044463		ENSGALP00000059161	13	657884	660334	ENSMUSP00000142010	Amniota	ortholog_many2many	37.473	42.5245	25	13.34	NA	NA	0
ENSMUSG00000103749	ENSGALG00000045569		ENSGALP00000063002	KQ759454.1	25150	39757	ENSMUSP00000142010	Amniota	ortholog_many2many	37.905	43.0147	25	NA	NA	NA	0
ENSMUSG00000103749	ENSGALG00000046126		ENSGALP00000062905	AADN04000897.1	13524	16569	ENSMUSP00000142010	Amniota	ortholog_many2many	36.2851	36.5615	50	NA	NA	NA	1
ENSMUSG00000103749	ENSGALG00000044617		ENSGALP00000060419	AADN04006122.1	9761	12522	ENSMUSP00000142010	Amniota	ortholog_many2many	35.6371	36.105	0	NA	NA	NA	0
ENSMUSG00000103749	ENSGALG00000044008		ENSGALP00000060370	AADN04007587.1	3672	6730	ENSMUSP00000142010	Amniota	ortholog_many2many	36.1771	36.7325	25	NA	NA	NA	0
ENSMUSG00000103749	ENSGALG00000045110		ENSGALP00000058921	AADN04000897.1	23369	26131	ENSMUSP00000142010	Amniota	ortholog_many2many	36.1771	36.413	25	NA	NA	NA	0
ENSMUSG00000103749	ENSGALG00000045780		ENSGALP00000059480	13	619254	621698	ENSMUSP00000142010	Amniota	ortholog_many2many	37.473	42.629	25	13.34	NA	NA	0
ENSMUSG00000103749	ENSGALG00000031697		ENSGALP00000061416	AADN04007538.1	3625	6765	ENSMUSP00000142010	Amniota	ortholog_many2many	35.7451	36.5342	25	NA	NA	NA	0
ENSMUSG00000103749	ENSGALG00000045412		ENSGALP00000063079	AADN04002321.1	10036	12486	ENSMUSP00000142010	Amniota	ortholog_many2many	37.905	43.0147	0	NA	NA	NA	0
ENSMUSG00000046240	ENSGALG00000039356	HEPACAM	ENSGALP00000045603	24	241131	243316	ENSMUSP00000054105	Amniota	ortholog_one2one	58.3732	60.8479	100	100	NA	NA	1
ENSMUSG00000006818	ENSGALG00000011661	SOD2	ENSGALP00000019039	3	45776320	45784185	ENSMUSP00000007012	Amniota	ortholog_one2one	79.7297	79.0179	50	89.79	NA	NA	1
ENSMUSG00000031919	ENSGALG00000000654	TMED6	ENSGALP00000000927	11	19176609	19179130	ENSMUSP00000034393	Amniota	ortholog_one2one	60.6695	57.5397	100	94.08	NA	NA	1
ENSMUSG00000073423	ENSGALG00000024378	ZNF414	ENSGALP00000044693	28	1734533	1739063	ENSMUSP00000073259	Amniota	ortholog_one2one	43.8127	27.4059	50	37.86	NA	NA	1
ENSMUSG00000038170	ENSGALG00000036783		ENSGALP00000055818	8	4275996	4289784	ENSMUSP00000088254	Amniota	ortholog_one2one	20.0974	44.5545	50	44.06	NA	NA	0
ENSMUSG00000074749	ENSGALG00000008386	KIZ	ENSGALP00000039221	3	3599200	3639925	ENSMUSP00000096884	Amniota	ortholog_one2one	26.7626	32.9787	100	10.21	NA	NA	1
ENSMUSG00000026888	ENSGALG00000020703	GRB14	ENSGALP00000043709	7	20231963	20298979	ENSMUSP00000028252	Amniota	ortholog_one2one	67.658	70.2703	100	100	NA	NA	1
ENSMUSG00000038668	ENSGALG00000015729	LPAR1	ENSGALP00000025320	Z	66811339	66876495	ENSMUSP00000103197	Tetrapoda	ortholog_one2one	93.4066	92.1409	50	50	NA	NA	1
ENSMUSG00000022432	ENSGALG00000014228	SMC1B	ENSGALP00000022964	1	70455565	70491589	ENSMUSP00000023068	Amniota	ortholog_one2one	61.9391	62.1883	100	97.11	NA	NA	1
ENSMUSG00000004843	ENSGALG00000015496	CHMP2B	ENSGALP00000024944	1	92870771	92882303	ENSMUSP00000004965	Amniota	ortholog_one2one	94.8357	94.3925	100	100	NA	NA	1
ENSMUSG00000069227	ENSGALG00000044643		ENSGALP00000063560	13	10364596	10366971	ENSMUSP00000115539	Euteleostomi	ortholog_one2one	15.6652	29.8569	100	31.96	NA	NA	0
ENSMUSG00000030091	ENSGALG00000005078	NUP210	ENSGALP00000008128	12	5623599	5682682	ENSMUSP00000032179	Amniota	ortholog_one2one	72.2163	70.3149	75	96.9	NA	NA	1
ENSMUSG00000004415	ENSGALG00000043223	COL26A1	ENSGALP00000051503	19	3498587	3653964	ENSMUSP00000052095	Amniota	ortholog_one2one	65.4545	64.7191	75	71.64	NA	NA	1
ENSMUSG00000042303	ENSGALG00000012033	SGSM3	ENSGALP00000019611	1	50098087	50115325	ENSMUSP00000122543	Amniota	ortholog_one2one	86.9333	87.9892	100	96.88	NA	NA	1
ENSMUSG00000060969	ENSGALG00000030991	IRX1	ENSGALP00000055830	2	87405530	87410670	ENSMUSP00000076562	Amniota	ortholog_one2one	70.2083	73.4205	50	100	NA	NA	1
ENSMUSG00000042961	ENSGALG00000003726		ENSGALP00000005904	Z	11954663	11993224	ENSMUSP00000094238	Amniota	ortholog_one2many	61.1603	76.0391	100	74.21	NA	NA	1
ENSMUSG00000042961	ENSGALG00000032030		ENSGALP00000048611	Z	11920915	11948644	ENSMUSP00000094238	Amniota	ortholog_one2many	11.0128	56.5657	100	38.25	NA	NA	0
ENSMUSG00000063687	ENSGALG00000031562		ENSGALP00000046970	AADN04001248.1	18658	20124	ENSMUSP00000077389	Amniota	ortholog_many2many	28.4091	46.1066	25	NA	NA	NA	0
ENSMUSG00000063687	ENSGALG00000035147		ENSGALP00000046885	AADN04001354.1	5350	6816	ENSMUSP00000077389	Amniota	ortholog_many2many	28.4091	46.1066	25	NA	NA	NA	0
ENSMUSG00000063687	ENSGALG00000038185		ENSGALP00000049868	AADN04007390.1	1931	3397	ENSMUSP00000077389	Amniota	ortholog_many2many	28.4091	46.1066	25	NA	NA	NA	0
ENSMUSG00000063687	ENSGALG00000038619		ENSGALP00000054667	AADN04006473.1	4308	5750	ENSMUSP00000077389	Amniota	ortholog_many2many	27.904	46.0417	25	NA	NA	NA	0
ENSMUSG00000063687	ENSGALG00000038104		ENSGALP00000044983	AADN04001248.1	10349	12004	ENSMUSP00000077389	Amniota	ortholog_many2many	31.8182	45.735	25	NA	NA	NA	0
ENSMUSG00000063687	ENSGALG00000036302		ENSGALP00000049538	AADN04001354.1	13434	14876	ENSMUSP00000077389	Amniota	ortholog_many2many	28.0303	46.25	25	NA	NA	NA	0
ENSMUSG00000063687	ENSGALG00000038668		ENSGALP00000057242	13	1689382	1691037	ENSMUSP00000077389	Amniota	ortholog_many2many	32.0707	46.098	25	NA	NA	NA	0
ENSMUSG00000019505	ENSGALG00000004509	UBB	ENSGALP00000038735	19	6584989	6587790	ENSMUSP00000019649	Amniota	ortholog_one2one	100	100	75	NA	NA	NA	1
ENSMUSG00000031166	ENSGALG00000044536		ENSGALP00000060791	AADN04001032.1	6806	7358	ENSMUSP00000033506	Euteleostomi	ortholog_one2one	22.268	68.3544	25	91.61	NA	NA	0
ENSMUSG00000046793	ENSGALG00000040168	GPR61	ENSGALP00000048520	26	1228228	1229523	ENSMUSP00000055557	Amniota	ortholog_one2one	63.9198	66.5893	100	100	NA	NA	1
ENSMUSG00000028492	ENSGALG00000027314	SAXO1	ENSGALP00000024297	Z	33559837	33565237	ENSMUSP00000030216	Amniota	ortholog_one2one	36.1345	43.6548	100	99.97	NA	NA	1
ENSMUSG00000026305	ENSGALG00000003862		ENSGALP00000006137	7	4682652	4717918	ENSMUSP00000095254	Amniota	ortholog_one2many	22.6337	40.8416	100	37.5	NA	NA	0
ENSMUSG00000026305	ENSGALG00000042117		ENSGALP00000054156	7	4668050	4670981	ENSMUSP00000095254	Amniota	ortholog_one2many	2.05761	14.2857	100	62.6	NA	NA	0
ENSMUSG00000021948	ENSGALG00000002016	PRKCD	ENSGALP00000003132	12	1327662	1390974	ENSMUSP00000107830	Amniota	ortholog_one2one	81.2857	81.402	50	58.73	NA	NA	1
ENSMUSG00000085795	ENSGALG00000034229	ZNF703	ENSGALP00000049115	22	2190068	2192240	ENSMUSP00000128757	Amniota	ortholog_one2one	68.1818	61.086	50	89.52	NA	NA	1
ENSMUSG00000078630	ENSGALG00000040417	LRTOMT	ENSGALP00000053356	AADN04006340.1	7131	8933	ENSMUSP00000102582	Amniota	ortholog_one2many	63.9535	63.7066	25	NA	NA	NA	0
ENSMUSG00000078630	ENSGALG00000035375		ENSGALP00000050198	1	194255739	194257541	ENSMUSP00000102582	Amniota	ortholog_one2many	63.9535	63.7066	75	51.23	NA	NA	1
ENSMUSG00000066108	ENSGALG00000006717		ENSGALP00000010852	5	14871236	14911577	ENSMUSP00000128276	Vertebrata	ortholog_one2one	15.125	34.4402	0	0.67	NA	NA	0
ENSMUSG00000021998	ENSGALG00000016986	LCP1	ENSGALP00000027391	1	168016257	168044872	ENSMUSP00000116271	Amniota	ortholog_one2one	86.6029	87.0192	100	98.81	NA	NA	1
ENSMUSG00000032357	ENSGALG00000016300	TINAG	ENSGALP00000026245	3	88190798	88234696	ENSMUSP00000034911	Amniota	ortholog_one2one	51.1579	52.0343	100	95.74	NA	NA	1
ENSMUSG00000004929	ENSGALG00000041934	THOP1	ENSGALP00000052778	28	3265511	3272293	ENSMUSP00000005057	Amniota	ortholog_one2one	82.0961	82.3358	50	50	NA	NA	1
ENSMUSG00000021275	ENSGALG00000011373	TECPR2	ENSGALP00000018530	5	49680195	49713687	ENSMUSP00000126749	Sarcopterygii	ortholog_one2one	68.5875	66.7122	100	90.7	NA	NA	1
ENSMUSG00000070934	ENSGALG00000041226		ENSGALP00000051639	4	11523566	11536322	ENSMUSP00000088591	Amniota	ortholog_one2many	99.361	99.361	0	68.11	NA	NA	1
ENSMUSG00000030842	ENSGALG00000035720	LAMTOR1	ENSGALP00000053605	1	194248183	194249342	ENSMUSP00000033131	Amniota	ortholog_one2one	61.4907	68.2759	75	62.03	NA	NA	1
ENSMUSG00000034891	ENSGALG00000021542	SNCB	ENSGALP00000040085	13	10351272	10354618	ENSMUSP00000043074	Amniota	ortholog_one2one	88.7218	88.7218	100	100	NA	NA	1
ENSMUSG00000116925	ENSGALG00000033126	DGCR8	ENSGALP00000054935	15	1294032	1304354	ENSMUSP00000155887	Amniota	ortholog_one2many	92.5926	12.9032	75	57.26	NA	NA	0
ENSMUSG00000073609	ENSGALG00000039535	D2HGDH	ENSGALP00000052543	9	4759613	4802966	ENSMUSP00000108502	Amniota	ortholog_one2one	63.9138	65.8041	100	75.22	NA	NA	1
ENSMUSG00000029231	ENSGALG00000013929	PDGFRA	ENSGALP00000009175	4	65811116	65842656	ENSMUSP00000127173	Amniota	ortholog_one2one	79.3388	79.4848	100	61.85	NA	NA	1
ENSMUSG00000026085	ENSGALG00000016761	LYG2	ENSGALP00000027012	1	132569388	132572872	ENSMUSP00000110544	Amniota	ortholog_one2many	39.0863	36.4929	75	18.26	NA	NA	1
ENSMUSG00000034795	ENSGALG00000016968	CCDC122	ENSGALP00000027368	1	167167013	167175727	ENSMUSP00000036369	Amniota	ortholog_one2one	44.1379	44.2907	100	13.05	NA	NA	1
ENSMUSG00000048307	ENSGALG00000041445		ENSGALP00000047550	2	129153464	129170102	ENSMUSP00000052521	Sarcopterygii	ortholog_one2many	98.2456	98.2456	50	NA	NA	NA	1
ENSMUSG00000048307	ENSGALG00000043455		ENSGALP00000055428	AADN04008989.1	2624	9833	ENSMUSP00000052521	Sarcopterygii	ortholog_one2many	98.2456	98.2456	0	100	NA	NA	1
